 ,Area,Mean,Min,Max,X,Y
1,0.000,98,98,98,1.302,1.156
2,0.000,111,111,111,0.846,1.598
3,0.000,106,106,106,0.094,2.122
4,0.000,177,177,177,1.413,3.314
5,0.000,34,34,34,0.803,3.910
6,0.000,83,83,83,1.924,3.867
7,0.000,13,13,13,1.328,6.534
8,0.000,114,114,114,0.080,6.208
9,0.000,141,141,141,1.186,10.122
10,0.000,139,139,139,0.647,10.803
11,0.000,161,161,161,3.626,8.208
12,0.000,112,112,112,2.874,6.364
13,0.000,128,128,128,5.101,5.385
14,0.000,35,35,35,5.087,7.427
15,0.000,16,16,16,5.654,7.385
16,0.000,45,45,45,5.356,7.966
17,0.000,44,44,44,5.215,1.966
18,0.000,62,62,62,5.130,2.463
19,0.000,85,85,85,4.463,1.300
20,0.000,158,158,158,5.513,0.761
21,0.000,1,1,1,5.910,0.094
22,0.000,99,99,99,6.959,0.293
23,0.000,103,103,103,7.016,0.647
24,0.000,43,43,43,7.725,0.860
25,0.000,60,60,60,6.718,2.959
26,0.000,129,129,129,9.016,5.115
27,0.000,126,126,126,7.938,6.364
28,0.000,166,166,166,7.966,6.846
29,0.000,24,24,24,8.420,7.328
30,0.000,110,110,110,10.208,5.697
31,0.000,78,78,78,10.463,5.853
32,0.000,101,101,101,11.016,6.704
33,0.000,1,1,1,10.576,8.321
34,0.000,156,156,156,9.853,8.704
35,0.000,58,58,58,11.867,7.924
36,0.000,131,131,131,11.711,8.193
37,0.000,140,140,140,12.718,8.718
38,0.000,155,155,155,13.513,8.690
39,0.000,163,163,163,13.569,9.243
40,0.000,0,0,0,13.427,8.122
41,0.000,144,144,144,13.782,8.137
42,0.000,9,9,9,13.470,5.839
43,0.000,144,144,144,14.435,6.165
44,0.000,83,83,83,13.881,5.158
45,0.000,96,96,96,14.179,4.633
46,0.000,79,79,79,13.158,4.548
47,0.000,88,88,88,12.832,4.747
48,0.000,128,128,128,12.037,4.576
49,0.000,112,112,112,12.647,4.080
50,0.000,222,222,222,11.555,1.981
51,0.000,58,58,58,11.356,1.399
52,0.000,142,142,142,10.392,1.314
53,0.000,179,179,179,10.264,0.264
54,0.000,227,227,227,10.278,0.122
55,0.000,131,131,131,11.896,0.378
56,0.000,170,170,170,12.505,0.505
57,0.000,200,200,200,12.052,1.002
