 ,Area,Mean,Min,Max,X,Y
1,0.000,130,130,130,1.604,2.000
2,0.000,34,34,34,1.599,2.328
3,0.000,104,104,104,0.932,8.120
4,0.000,134,134,134,3.016,8.349
5,0.000,47,47,47,2.745,8.536
6,0.000,94,94,94,3.828,8.953
7,0.000,144,144,144,4.474,9.391
8,0.000,129,129,129,6.099,6.328
9,0.000,168,168,168,6.224,6.724
10,0.000,226,226,226,12.266,6.661
11,0.000,80,80,80,9.891,4.411
12,0.000,66,66,66,9.391,4.516
13,0.000,62,62,62,6.391,1.453
14,0.000,18,18,18,11.891,1.703
15,0.000,92,92,92,12.328,1.599
16,0.000,103,103,103,12.557,1.849
17,0.000,136,136,136,12.495,0.807
18,0.000,173,173,173,12.495,0.141
19,0.000,161,161,161,12.849,0.224
20,0.000,105,105,105,13.036,0.578
21,0.000,103,103,103,13.224,0.932
22,0.000,113,113,113,6.682,0.057
23,0.000,135,135,135,6.078,-0.005
24,0.000,226,226,226,4.599,-0.005
