 ,Area,Mean,Min,Max,X,Y
1,0.000,177,177,177,1.333,0.396
2,0.000,128,128,128,0.037,1.513
3,0.000,50,50,50,1.484,1.782
4,0.000,107,107,107,0.888,2.066
5,0.000,117,117,117,1.541,2.718
6,0.000,46,46,46,0.307,3.158
7,0.000,84,84,84,0.491,3.555
8,0.000,130,130,130,0.591,4.009
9,0.000,70,70,70,0.534,4.335
10,0.000,207,207,207,0.335,4.732
11,0.000,169,169,169,0.307,5.583
12,0.000,107,107,107,0.378,6.208
13,0.000,97,97,97,0.222,7.030
14,0.000,136,136,136,0.718,6.903
15,0.000,164,164,164,0.151,8.037
16,0.000,171,171,171,0.505,10.534
17,0.000,84,84,84,1.087,10.704
18,0.000,75,75,75,0.959,10.406
19,0.000,18,18,18,1.200,10.264
20,0.000,77,77,77,1.555,9.583
21,0.000,56,56,56,1.739,9.739
22,0.000,90,90,90,2.321,10.264
23,0.000,80,80,80,2.591,10.122
24,0.000,86,86,86,3.782,8.633
25,0.000,124,124,124,4.817,9.087
26,0.000,154,154,154,4.449,8.548
27,0.000,114,114,114,5.271,7.683
28,0.000,155,155,155,4.165,5.981
29,0.000,140,140,140,4.959,6.307
30,0.000,157,157,157,5.002,5.555
31,0.000,158,158,158,5.442,5.825
32,0.000,107,107,107,5.725,5.612
33,0.000,112,112,112,5.796,6.137
34,0.000,141,141,141,6.208,6.250
35,0.000,149,149,149,7.044,6.732
36,0.000,71,71,71,7.598,6.789
37,0.000,94,94,94,6.137,4.803
38,0.000,122,122,122,6.278,5.498
39,0.000,41,41,41,7.314,4.236
40,0.000,86,86,86,6.293,3.697
41,0.000,59,59,59,5.725,0.591
42,0.000,206,206,206,6.009,0.264
43,0.000,121,121,121,6.903,0.208
44,0.000,167,167,167,5.981,0.974
45,0.000,119,119,119,6.732,1.200
46,0.000,123,123,123,8.832,3.739
47,0.000,110,110,110,9.654,3.825
48,0.000,83,83,83,9.300,5.910
49,0.000,107,107,107,9.938,4.888
50,0.000,37,37,37,10.094,4.633
51,0.000,127,127,127,10.321,4.846
52,0.000,107,107,107,10.647,4.761
53,0.000,200,200,200,10.278,5.158
54,0.000,157,157,157,11.399,5.952
55,0.000,137,137,137,11.683,6.576
56,0.000,78,78,78,12.619,5.839
57,0.000,137,137,137,10.165,1.626
58,0.000,138,138,138,10.335,1.810
59,0.000,112,112,112,10.435,1.498
60,0.000,104,104,104,11.215,1.768
61,0.000,127,127,127,11.938,1.498
62,0.000,23,23,23,11.966,1.200
63,0.000,156,156,156,12.321,1.087
64,0.000,153,153,153,12.860,1.158
65,0.000,117,117,117,12.974,0.817
66,0.000,128,128,128,12.917,0.605
67,0.000,111,111,111,13.356,0.647
68,0.000,139,139,139,12.846,1.669
69,0.000,85,85,85,14.293,1.598
70,0.000,94,94,94,14.463,1.924
71,0.000,123,123,123,14.477,2.137
72,0.000,58,58,58,14.122,2.548
73,0.000,133,133,133,11.399,3.030
74,0.000,226,226,226,11.300,3.342
75,0.000,83,83,83,11.442,3.300
76,0.000,118,118,118,14.080,3.924
77,0.000,178,178,178,14.619,4.619
78,0.000,139,139,139,13.598,5.073
79,0.000,212,212,212,13.711,9.541
80,0.000,99,99,99,14.179,9.371
81,0.000,78,78,78,14.647,9.484
82,0.000,175,175,175,14.591,10.137
83,0.000,94,94,94,14.293,10.732
84,0.000,150,150,150,13.711,10.775
85,0.000,161,161,161,13.342,10.789
