 ,Area,Mean,Min,Max,X,Y
1,0.000,126,126,126,1.312,0.688
2,0.000,149,149,149,1.215,0.037
3,0.000,135,135,135,0.903,1.243
4,0.000,78,78,78,0.420,1.300
5,0.000,136,136,136,0.080,1.725
6,0.000,31,31,31,1.073,1.938
7,0.000,179,179,179,1.896,1.697
8,0.000,113,113,113,0.619,2.491
9,0.000,134,134,134,0.945,3.087
10,0.000,125,125,125,0.477,3.725
11,0.000,139,139,139,0.605,4.137
12,0.000,167,167,167,1.541,3.243
13,0.000,141,141,141,2.151,3.498
14,0.000,112,112,112,2.832,3.555
15,0.000,154,154,154,2.236,4.591
16,0.000,174,174,174,1.271,5.896
17,0.000,133,133,133,2.761,5.130
18,0.000,76,76,76,3.427,4.988
19,0.000,154,154,154,3.995,5.314
20,0.000,148,148,148,3.669,5.640
21,0.000,162,162,162,4.293,6.293
22,0.000,110,110,110,2.860,6.420
23,0.000,97,97,97,2.023,6.676
24,0.000,72,72,72,2.122,7.356
25,0.000,133,133,133,2.364,8.491
26,0.000,120,120,120,2.917,8.392
27,0.000,84,84,84,0.576,9.513
28,0.000,166,166,166,0.052,8.477
29,0.000,155,155,155,0.534,10.463
30,0.000,97,97,97,0.775,10.647
31,0.000,128,128,128,0.009,10.435
32,0.000,132,132,132,1.711,10.037
33,0.000,120,120,120,1.413,10.591
34,0.000,106,106,106,3.583,9.527
35,0.000,142,142,142,3.484,9.768
36,0.000,71,71,71,3.910,7.725
37,0.000,118,118,118,4.747,7.555
38,0.000,154,154,154,5.059,7.739
39,0.000,143,143,143,5.144,6.974
40,0.000,114,114,114,5.101,6.576
41,0.000,138,138,138,6.037,6.988
42,0.000,165,165,165,6.293,6.236
43,0.000,111,111,111,6.137,5.513
44,0.000,103,103,103,6.817,6.435
45,0.000,98,98,98,7.683,6.420
46,0.000,140,140,140,8.378,7.229
47,0.000,35,35,35,8.619,6.293
48,0.000,142,142,142,8.789,5.583
49,0.000,95,95,95,8.009,5.044
50,0.000,105,105,105,8.619,4.591
51,0.000,65,65,65,8.974,4.988
52,0.000,42,42,42,6.747,2.378
53,0.000,126,126,126,4.945,3.484
54,0.000,70,70,70,4.789,2.520
55,0.000,132,132,132,5.257,2.364
56,0.000,103,103,103,5.470,2.023
57,0.000,81,81,81,5.484,1.484
58,0.000,190,190,190,5.867,1.101
59,0.000,175,175,175,4.974,1.427
60,0.000,126,126,126,4.449,1.598
61,0.000,55,55,55,3.782,1.683
62,0.000,140,140,140,3.739,1.257
63,0.000,138,138,138,4.576,0.661
64,0.000,116,116,116,5.867,0.080
65,0.000,123,123,123,5.541,0.179
66,0.000,131,131,131,7.200,0.264
67,0.000,103,103,103,7.385,0.548
68,0.000,167,167,167,8.775,8.137
69,0.000,60,60,60,8.151,9.569
70,0.000,125,125,125,9.257,9.839
71,0.000,128,128,128,9.839,9.966
72,0.000,139,139,139,9.385,10.335
73,0.000,13,13,13,11.215,8.619
74,0.000,115,115,115,14.534,9.144
75,0.000,134,134,134,13.725,9.229
76,0.000,107,107,107,13.924,8.718
77,0.000,122,122,122,13.598,8.477
78,0.000,118,118,118,13.186,8.803
79,0.000,111,111,111,13.314,7.896
80,0.000,135,135,135,12.874,7.754
81,0.000,128,128,128,12.364,7.669
82,0.000,96,96,96,11.612,7.059
83,0.000,126,126,126,10.888,5.200
84,0.000,75,75,75,11.513,5.711
85,0.000,160,160,160,12.364,6.690
86,0.000,92,92,92,13.215,6.704
87,0.000,151,151,151,13.243,6.307
88,0.000,171,171,171,13.782,6.236
89,0.000,184,184,184,14.349,5.669
90,0.000,72,72,72,14.562,5.896
91,0.000,152,152,152,13.881,5.342
92,0.000,165,165,165,13.399,5.810
93,0.000,159,159,159,12.903,6.165
94,0.000,120,120,120,12.775,5.598
95,0.000,66,66,66,13.243,5.243
96,0.000,73,73,73,12.959,4.803
97,0.000,150,150,150,12.520,4.803
98,0.000,136,136,136,13.399,4.633
99,0.000,103,103,103,14.080,4.406
100,0.000,172,172,172,14.392,4.080
101,0.000,93,93,93,13.782,3.867
102,0.000,145,145,145,13.342,3.796
103,0.000,99,99,99,12.945,3.115
104,0.000,116,116,116,12.435,3.399
105,0.000,110,110,110,12.633,3.853
106,0.000,147,147,147,12.165,3.910
107,0.000,143,143,143,11.924,3.059
108,0.000,128,128,128,12.037,2.548
109,0.000,139,139,139,12.520,2.690
110,0.000,203,203,203,13.059,1.952
111,0.000,54,54,54,11.456,2.988
112,0.000,115,115,115,10.761,2.534
113,0.000,68,68,68,10.917,1.016
114,0.000,107,107,107,11.498,0.477
115,0.000,91,91,91,14.208,0.335
116,0.000,159,159,159,13.725,0.761
117,0.000,62,62,62,14.633,1.257
