 ,Area,Mean,Min,Max,X,Y
1,0.000,140,140,140,3.781,0.490
2,0.000,118,118,118,3.243,1.328
3,0.000,110,110,110,4.349,1.697
4,0.000,108,108,108,4.988,0.775
5,0.000,132,132,132,5.030,0.094
6,0.000,124,124,124,5.527,0.548
7,0.000,134,134,134,1.839,1.782
8,0.000,150,150,150,1.513,2.250
9,0.000,120,120,120,4.505,2.945
10,0.000,156,156,156,5.115,2.491
11,0.000,56,56,56,5.796,3.073
12,0.000,124,124,124,6.094,2.732
13,0.000,58,58,58,7.030,2.959
14,0.000,114,114,114,7.314,2.690
15,0.000,106,106,106,3.739,6.832
16,0.000,0,0,0,2.747,6.420
17,0.000,154,154,154,2.392,5.825
18,0.000,172,172,172,1.966,6.449
19,0.000,168,168,168,1.484,8.548
20,0.000,124,124,124,0.491,9.144
21,0.000,84,84,84,1.598,9.541
22,0.000,71,71,71,1.115,9.881
23,0.000,108,108,108,1.286,10.690
24,0.000,104,104,104,0.009,10.520
25,0.000,5,5,5,5.186,8.718
26,0.000,100,100,100,6.817,8.378
27,0.000,140,140,140,6.420,10.661
28,0.000,182,182,182,10.151,10.122
29,0.000,106,106,106,10.420,9.952
30,0.000,92,92,92,10.591,9.044
31,0.000,146,146,146,10.747,9.342
32,0.000,88,88,88,10.988,9.115
33,0.000,172,172,172,11.541,8.803
34,0.000,154,154,154,10.974,8.435
35,0.000,142,142,142,9.598,6.761
36,0.000,110,110,110,9.073,6.463
37,0.000,108,108,108,9.456,5.697
38,0.000,84,84,84,8.335,6.605
39,0.000,46,46,46,8.278,7.115
