 ,Area,Mean,Min,Max,X,Y
1,0.000,118,118,118,11.510,2.927
2,0.000,144,144,144,10.842,3.217
3,0.000,25,25,25,10.314,3.092
4,0.000,136,136,136,10.161,2.661
5,0.000,108,108,108,10.620,2.689
6,0.000,48,48,48,11.009,2.481
7,0.000,154,154,154,6.953,2.203
8,0.000,128,128,128,5.745,2.717
9,0.000,144,144,144,6.231,4.036
10,0.000,155,155,155,5.648,5.175
11,0.000,124,124,124,5.106,4.786
12,0.000,163,163,163,4.050,5.064
13,0.000,104,104,104,3.856,3.828
14,0.000,146,146,146,4.536,3.439
15,0.000,124,124,124,0.703,4.411
16,0.000,102,102,102,0.134,3.550
17,0.000,43,43,43,0.675,3.245
18,0.000,138,138,138,0.703,2.023
19,0.000,102,102,102,1.620,2.800
20,0.000,148,148,148,2.273,2.467
21,0.000,94,94,94,1.606,0.925
22,0.000,102,102,102,0.953,0.870
23,0.000,108,108,108,0.161,0.731
24,0.000,121,121,121,2.870,0.092
25,0.000,95,95,95,0.189,7.606
26,0.000,98,98,98,0.009,8.842
27,0.000,122,122,122,1.273,9.189
28,0.000,127,127,127,1.759,8.564
29,0.000,84,84,84,1.884,9.300
30,0.000,166,166,166,2.398,9.161
31,0.000,67,67,67,3.120,9.050
32,0.000,138,138,138,3.106,9.606
33,0.000,165,165,165,3.620,9.592
34,0.000,162,162,162,3.536,10.481
35,0.000,110,110,110,4.328,9.634
36,0.000,77,77,77,4.620,8.939
37,0.000,104,104,104,3.259,7.425
38,0.000,59,59,59,3.967,6.634
39,0.000,58,58,58,5.078,8.286
40,0.000,92,92,92,5.161,9.273
41,0.000,96,96,96,5.550,8.884
42,0.000,155,155,155,5.953,8.453
43,0.000,124,124,124,7.189,7.842
44,0.000,113,113,113,7.939,8.620
45,0.000,155,155,155,7.911,8.314
46,0.000,114,114,114,8.786,8.536
47,0.000,0,0,0,9.300,8.245
48,0.000,127,127,127,8.731,7.786
49,0.000,144,144,144,8.439,7.384
50,0.000,129,129,129,9.828,9.092
51,0.000,167,167,167,10.217,9.356
52,0.000,142,142,142,12.370,10.717
53,0.000,137,137,137,12.995,10.773
54,0.000,126,126,126,13.453,10.481
55,0.000,19,19,19,14.231,10.509
56,0.000,123,123,123,14.009,8.786
57,0.000,69,69,69,13.509,8.342
58,0.000,98,98,98,13.578,7.911
59,0.000,181,181,181,14.023,7.634
60,0.000,138,138,138,14.120,8.259
61,0.000,156,156,156,14.439,7.995
62,0.000,126,126,126,13.606,4.425
63,0.000,93,93,93,14.356,4.523
