 ,Area,Mean,Min,Max,X,Y
1,0.000,236,236,236,1.844,8.135
2,0.000,152,152,152,1.356,8.134
3,0.000,149,149,149,1.328,7.717
4,0.000,150,150,150,1.634,7.939
5,0.000,113,113,113,1.773,7.592
6,0.000,127,127,127,3.130,2.874
7,0.000,171,171,171,2.052,3.484
8,0.000,132,132,132,2.505,3.683
9,0.000,157,157,157,3.044,3.881
10,0.000,152,152,152,2.349,4.179
11,0.000,85,85,85,2.732,4.378
12,0.000,140,140,140,2.591,4.732
13,0.000,60,60,60,5.598,1.825
14,0.000,112,112,112,8.335,0.903
15,0.000,30,30,30,8.009,0.817
16,0.000,61,61,61,8.661,0.463
17,0.000,118,118,118,8.293,0.052
18,0.000,46,46,46,9.371,0.860
19,0.000,58,58,58,9.271,1.399
20,0.000,122,122,122,8.817,1.115
21,0.000,158,158,158,6.222,5.924
22,0.000,41,41,41,6.789,7.101
23,0.000,136,136,136,9.044,8.534
24,0.000,100,100,100,10.647,9.328
25,0.000,100,100,100,11.271,8.945
26,0.000,108,108,108,12.009,8.619
27,0.000,154,154,154,10.988,8.406
28,0.000,94,94,94,12.505,10.591
29,0.000,128,128,128,10.477,7.739
30,0.000,146,146,146,9.626,6.747
31,0.000,128,128,128,10.151,6.548
32,0.000,81,81,81,10.108,6.208
33,0.000,123,123,123,9.186,6.817
34,0.000,196,196,196,9.059,7.356
35,0.000,107,107,107,11.513,6.378
36,0.000,93,93,93,13.541,7.513
37,0.000,109,109,109,14.420,7.725
38,0.000,75,75,75,13.995,4.392
39,0.000,147,147,147,13.356,4.052
40,0.000,145,145,145,12.803,3.938
41,0.000,136,136,136,13.385,3.399
42,0.000,49,49,49,12.945,3.286
43,0.000,100,100,100,13.924,3.413
44,0.000,52,52,52,14.208,3.768
45,0.000,100,100,100,14.576,4.378
