 ,Area,Mean,Min,Max,X,Y
1,0.000,93,93,93,2.646,2.833
2,0.000,140,140,140,2.803,2.208
3,0.000,183,183,183,1.952,1.867
4,0.000,104,104,104,2.576,0.817
5,0.000,131,131,131,1.711,0.037
6,0.000,50,50,50,3.498,0.321
7,0.000,122,122,122,3.966,0.307
8,0.000,126,126,126,3.853,1.030
9,0.000,195,195,195,4.548,1.513
10,0.000,53,53,53,4.335,2.151
11,0.000,107,107,107,3.910,2.676
12,0.000,141,141,141,3.513,1.896
13,0.000,61,61,61,3.030,1.356
14,0.000,113,113,113,3.385,0.974
15,0.000,126,126,126,2.945,4.633
16,0.000,35,35,35,6.435,4.576
17,0.000,72,72,72,7.229,3.725
18,0.000,156,156,156,7.683,0.917
19,0.000,124,124,124,8.378,1.115
20,0.000,99,99,99,8.562,0.548
21,0.000,145,145,145,8.718,1.229
22,0.000,76,76,76,9.115,1.044
23,0.000,91,91,91,10.052,1.328
24,0.000,139,139,139,10.293,1.924
25,0.000,105,105,105,10.917,2.364
26,0.000,61,61,61,11.115,1.881
27,0.000,149,149,149,11.669,2.278
28,0.000,122,122,122,11.683,1.697
29,0.000,75,75,75,11.399,1.215
30,0.000,114,114,114,10.959,1.030
31,0.000,132,132,132,10.832,0.704
32,0.000,136,136,136,10.335,0.591
33,0.000,139,139,139,11.399,0.179
34,0.000,219,219,219,9.413,4.108
35,0.000,108,108,108,9.158,4.817
36,0.000,58,58,58,8.718,4.888
37,0.000,124,124,124,9.144,5.867
38,0.000,153,153,153,10.605,6.208
39,0.000,150,150,150,11.385,5.385
40,0.000,137,137,137,11.669,4.704
41,0.000,78,78,78,12.633,4.803
42,0.000,132,132,132,13.456,5.356
43,0.000,118,118,118,11.853,5.612
44,0.000,108,108,108,11.470,6.349
45,0.000,140,140,140,12.463,6.676
46,0.000,250,250,250,13.144,6.591
47,0.000,132,132,132,10.151,9.810
48,0.000,28,28,28,9.669,9.442
49,0.000,132,132,132,8.931,9.612
50,0.000,148,148,148,8.349,9.669
51,0.000,50,50,50,7.966,9.413
52,0.000,131,131,131,8.108,10.179
53,0.000,127,127,127,8.193,10.661
54,0.000,121,121,121,8.945,10.193
55,0.000,136,136,136,9.356,10.520
56,0.000,60,60,60,9.810,10.023
57,0.000,127,127,127,10.406,10.803
58,0.000,107,107,107,14.137,2.406
59,0.000,56,56,56,14.477,1.924
60,0.000,153,153,153,14.605,1.385
