 ,Area,Mean,Min,Max,X,Y
1,0.000,142,142,142,6.927,0.083
2,0.000,181,181,181,7.172,1.215
3,0.000,103,103,103,4.732,3.229
4,0.000,66,66,66,0.661,1.456
5,0.000,116,116,116,0.137,1.172
6,0.000,153,153,153,0.378,1.669
7,0.000,131,131,131,0.108,2.264
8,0.000,113,113,113,0.718,2.137
9,0.000,126,126,126,0.676,2.974
10,0.000,155,155,155,0.420,3.158
11,0.000,162,162,162,-0.005,3.583
12,0.000,126,126,126,1.768,6.917
13,0.000,166,166,166,6.222,3.952
14,0.000,155,155,155,6.605,3.286
15,0.000,127,127,127,6.888,3.669
16,0.000,147,147,147,6.874,4.335
17,0.000,136,136,136,6.094,4.335
18,0.000,132,132,132,6.052,4.846
19,0.000,146,146,146,7.413,4.491
20,0.000,164,164,164,8.264,2.392
21,0.000,146,146,146,8.974,4.576
22,0.000,107,107,107,9.328,6.278
23,0.000,148,148,148,8.307,5.754
24,0.000,102,102,102,7.995,5.413
25,0.000,92,92,92,7.541,5.669
26,0.000,1,1,1,7.782,6.179
27,0.000,165,165,165,6.959,5.484
28,0.000,180,180,180,6.307,5.825
29,0.000,156,156,156,6.562,5.938
30,0.000,58,58,58,6.690,6.548
31,0.000,63,63,63,7.172,6.690
32,0.000,123,123,123,7.286,7.356
33,0.000,164,164,164,7.754,6.903
34,0.000,116,116,116,7.754,7.598
35,0.000,145,145,145,8.165,7.598
36,0.000,115,115,115,7.966,8.052
37,0.000,112,112,112,7.640,8.208
38,0.000,158,158,158,8.321,8.988
39,0.000,29,29,29,8.406,9.385
40,0.000,190,190,190,8.066,9.782
41,0.000,90,90,90,8.647,9.725
42,0.000,86,86,86,9.867,8.917
43,0.000,138,138,138,10.888,8.817
44,0.000,126,126,126,10.165,9.839
45,0.000,110,110,110,9.527,10.122
46,0.000,59,59,59,9.910,10.676
47,0.000,136,136,136,11.583,9.966
48,0.000,58,58,58,12.108,9.399
49,0.000,162,162,162,12.349,9.583
50,0.000,48,48,48,11.910,9.626
51,0.000,110,110,110,12.647,9.569
52,0.000,104,104,104,13.002,9.598
53,0.000,82,82,82,13.470,9.144
54,0.000,132,132,132,13.413,9.527
55,0.000,137,137,137,13.952,10.052
56,0.000,136,136,136,13.186,10.293
57,0.000,135,135,135,12.562,10.591
58,0.000,114,114,114,12.832,10.052
59,0.000,110,110,110,14.633,6.435
60,0.000,52,52,52,14.435,5.839
61,0.000,144,144,144,14.321,5.286
62,0.000,133,133,133,13.683,2.023
63,0.000,165,165,165,13.271,1.470
64,0.000,74,74,74,13.073,1.782
65,0.000,106,106,106,13.073,2.293
