 ,Area,Mean,Min,Max,X,Y
1,0.000,114,114,114,9.250,1.219
2,0.000,98,98,98,9.675,1.203
3,0.000,184,184,184,10.245,1.286
4,0.000,114,114,114,10.703,1.148
5,0.000,106,106,106,11.092,0.884
6,0.000,158,158,158,10.800,0.314
7,0.000,152,152,152,11.425,0.564
8,0.000,72,72,72,7.536,0.245
9,0.000,245,245,245,1.425,1.995
10,0.000,134,134,134,1.120,1.828
11,0.000,100,100,100,0.925,1.731
12,0.000,126,126,126,0.717,2.023
13,0.000,76,76,76,0.481,2.356
14,0.000,122,122,122,0.925,3.175
15,0.000,138,138,138,0.634,3.439
16,0.000,150,150,150,0.439,3.773
17,0.000,156,156,156,0.398,4.175
18,0.000,164,164,164,0.161,3.453
19,0.000,136,136,136,1.648,5.981
20,0.000,104,104,104,1.856,6.328
21,0.000,138,138,138,0.939,6.425
22,0.000,130,130,130,1.175,6.898
23,0.000,136,136,136,1.661,7.050
24,0.000,70,70,70,1.939,7.550
25,0.000,118,118,118,2.273,7.842
26,0.000,132,132,132,1.245,8.092
27,0.000,126,126,126,0.080,10.222
28,0.000,120,120,120,0.364,10.775
29,0.000,102,102,102,8.122,8.888
30,0.000,168,168,168,8.435,8.903
31,0.000,174,174,174,8.832,8.704
32,0.000,94,94,94,8.576,8.591
33,0.000,118,118,118,8.661,8.094
34,0.000,248,248,248,8.094,3.569
35,0.000,140,140,140,8.491,2.817
36,0.000,126,126,126,8.903,3.314
37,0.000,86,86,86,9.456,2.505
38,0.000,45,45,45,10.264,3.541
39,0.000,92,92,92,12.406,2.491
40,0.000,118,118,118,1.711,0.264
41,0.000,98,98,98,1.030,0.491
42,0.000,114,114,114,0.222,0.052
43,0.000,108,108,108,12.293,2.931
44,0.000,142,142,142,11.966,2.817
45,0.000,29,29,29,11.910,2.591
46,0.000,94,94,94,11.867,3.257
47,0.000,66,66,66,12.349,3.555
48,0.000,16,16,16,12.151,4.208
49,0.000,39,39,39,12.591,3.286
50,0.000,104,104,104,13.073,2.789
51,0.000,146,146,146,13.513,2.931
52,0.000,106,106,106,13.200,3.399
53,0.000,118,118,118,12.747,3.853
54,0.000,104,104,104,13.030,4.122
55,0.000,70,70,70,12.888,4.392
56,0.000,148,148,148,12.690,4.775
57,0.000,55,55,55,13.215,4.817
58,0.000,172,172,172,13.598,4.222
59,0.000,94,94,94,13.810,4.222
60,0.000,98,98,98,13.328,4.406
61,0.000,86,86,86,13.442,3.839
62,0.000,142,142,142,13.910,5.016
63,0.000,136,136,136,14.137,6.378
64,0.000,146,146,146,13.286,5.314
65,0.000,116,116,116,13.356,7.059
66,0.000,148,148,148,13.399,7.442
67,0.000,172,172,172,13.030,7.867
68,0.000,102,102,102,12.520,7.995
69,0.000,106,106,106,14.463,8.236
70,0.000,122,122,122,14.647,7.158
71,0.000,128,128,128,13.683,10.037
72,0.000,74,74,74,12.009,10.690
73,0.000,138,138,138,11.626,10.264
74,0.000,92,92,92,10.548,10.420
75,0.000,148,148,148,11.328,10.605
