 ,Area,Mean,Min,Max,X,Y
1,0.000,144,144,144,0.177,2.240
2,0.000,60,60,60,2.747,4.449
3,0.000,174,174,174,0.605,6.903
4,0.000,187,187,187,1.583,7.541
5,0.000,132,132,132,1.286,8.080
6,0.000,31,31,31,2.222,8.817
7,0.000,114,114,114,2.378,9.002
8,0.000,189,189,189,2.378,9.328
9,0.000,84,84,84,3.498,9.030
10,0.000,138,138,138,3.867,9.782
11,0.000,150,150,150,4.037,8.236
12,0.000,236,236,236,3.569,8.477
13,0.000,35,35,35,3.484,7.796
14,0.000,84,84,84,2.803,7.286
15,0.000,99,99,99,3.385,6.959
16,0.000,72,72,72,3.683,6.747
17,0.000,99,99,99,3.356,6.463
18,0.000,131,131,131,4.108,6.633
19,0.000,79,79,79,5.215,6.576
20,0.000,43,43,43,5.016,7.782
21,0.000,98,98,98,4.945,9.300
22,0.000,38,38,38,5.101,10.321
23,0.000,116,116,116,5.782,9.654
24,0.000,77,77,77,6.846,10.605
25,0.000,15,15,15,5.881,7.754
26,0.000,133,133,133,7.498,6.605
27,0.000,100,100,100,7.768,5.456
28,0.000,112,112,112,8.732,6.435
29,0.000,146,146,146,8.066,7.640
30,0.000,128,128,128,8.591,8.661
31,0.000,58,58,58,9.059,9.314
32,0.000,1,1,1,9.981,8.591
33,0.000,143,143,143,9.896,7.484
34,0.000,146,146,146,10.236,6.293
35,0.000,137,137,137,7.853,3.654
36,0.000,169,169,169,6.321,2.349
37,0.000,168,168,168,5.186,3.286
38,0.000,124,124,124,7.371,0.520
39,0.000,69,69,69,7.470,0.988
40,0.000,203,203,203,7.966,0.335
41,0.000,100,100,100,8.520,0.690
42,0.000,89,89,89,8.775,0.449
43,0.000,49,49,49,9.300,0.335
44,0.000,109,109,109,9.030,1.186
45,0.000,125,125,125,8.548,1.725
46,0.000,126,126,126,8.420,2.165
47,0.000,65,65,65,8.591,2.420
48,0.000,11,11,11,9.697,1.073
49,0.000,65,65,65,9.399,2.023
50,0.000,142,142,142,9.456,2.335
51,0.000,7,7,7,10.264,0.903
52,0.000,47,47,47,11.243,1.215
53,0.000,105,105,105,10.605,1.881
54,0.000,171,171,171,10.491,2.775
55,0.000,75,75,75,9.456,3.144
56,0.000,180,180,180,8.959,3.739
57,0.000,47,47,47,9.257,4.633
58,0.000,134,134,134,9.470,4.165
59,0.000,183,183,183,9.796,4.449
60,0.000,155,155,155,9.966,4.080
61,0.000,148,148,148,9.924,4.718
62,0.000,177,177,177,10.548,4.491
63,0.000,183,183,183,10.789,4.860
64,0.000,130,130,130,11.243,5.583
65,0.000,162,162,162,11.470,6.250
66,0.000,81,81,81,11.527,6.846
67,0.000,121,121,121,11.896,6.846
68,0.000,104,104,104,13.442,7.725
69,0.000,91,91,91,13.924,7.016
70,0.000,217,217,217,14.463,5.342
71,0.000,148,148,148,14.208,4.860
72,0.000,103,103,103,14.264,4.179
73,0.000,133,133,133,13.839,3.598
74,0.000,152,152,152,11.981,5.896
75,0.000,120,120,120,12.165,5.442
76,0.000,88,88,88,13.059,5.697
77,0.000,117,117,117,13.456,5.399
78,0.000,34,34,34,12.917,4.647
79,0.000,126,126,126,13.427,4.179
80,0.000,109,109,109,12.250,4.364
81,0.000,47,47,47,11.768,4.647
82,0.000,11,11,11,11.881,5.257
83,0.000,89,89,89,11.981,3.356
84,0.000,18,18,18,11.810,3.016
85,0.000,60,60,60,11.229,2.392
86,0.000,165,165,165,12.477,1.484
87,0.000,38,38,38,13.470,1.442
88,0.000,56,56,56,13.739,2.023
89,0.000,69,69,69,13.810,2.761
90,0.000,104,104,104,13.016,3.527
91,0.000,29,29,29,12.817,2.435
92,0.000,92,92,92,12.080,2.562
