 ,Area,Mean,Min,Max,X,Y
1,0.000,162,162,162,0.771,3.833
2,0.000,115,115,115,0.286,2.842
3,0.000,94,94,94,1.509,1.675
4,0.000,108,108,108,2.050,0.161
5,0.000,91,91,91,4.203,0.564
6,0.000,88,88,88,4.425,1.370
7,0.000,150,150,150,3.773,1.425
8,0.000,140,140,140,3.870,1.689
9,0.000,89,89,89,4.675,1.870
10,0.000,162,162,162,4.467,2.161
11,0.000,177,177,177,3.995,2.300
12,0.000,73,73,73,3.578,2.411
13,0.000,138,138,138,3.898,2.814
14,0.000,122,122,122,3.648,2.981
15,0.000,161,161,161,3.245,2.939
16,0.000,52,52,52,2.814,3.078
17,0.000,100,100,100,2.898,2.356
18,0.000,82,82,82,2.245,2.370
19,0.000,185,185,185,2.925,2.592
20,0.000,85,85,85,3.370,3.328
21,0.000,65,65,65,3.059,10.066
22,0.000,94,94,94,2.591,9.924
23,0.000,117,117,117,4.378,8.562
24,0.000,94,94,94,4.974,8.718
25,0.000,95,95,95,4.761,8.832
26,0.000,209,209,209,4.619,9.002
27,0.000,82,82,82,7.768,10.406
28,0.000,132,132,132,6.435,10.704
29,0.000,93,93,93,10.903,9.739
30,0.000,126,126,126,11.399,9.981
31,0.000,127,127,127,10.307,9.158
32,0.000,80,80,80,11.626,8.094
33,0.000,103,103,103,12.122,8.534
34,0.000,126,126,126,12.463,8.548
35,0.000,110,110,110,14.562,8.534
36,0.000,45,45,45,14.576,6.278
37,0.000,114,114,114,14.009,4.789
38,0.000,118,118,118,12.761,6.647
39,0.000,113,113,113,12.576,6.278
40,0.000,59,59,59,9.754,6.321
41,0.000,72,72,72,9.002,6.278
42,0.000,94,94,94,9.229,5.995
43,0.000,103,103,103,8.576,6.052
44,0.000,130,130,130,9.144,5.583
45,0.000,124,124,124,8.931,5.286
46,0.000,82,82,82,8.463,4.562
47,0.000,126,126,126,6.931,4.236
48,0.000,53,53,53,9.924,2.307
49,0.000,100,100,100,10.435,5.314
50,0.000,144,144,144,9.810,5.598
51,0.000,57,57,57,11.314,5.583
52,0.000,45,45,45,11.683,4.775
53,0.000,117,117,117,12.420,4.250
54,0.000,195,195,195,11.626,3.669
55,0.000,160,160,160,11.130,3.427
56,0.000,157,157,157,11.768,3.385
57,0.000,222,222,222,10.974,3.867
58,0.000,69,69,69,10.931,2.874
59,0.000,103,103,103,10.151,3.966
60,0.000,2,2,2,8.690,1.115
61,0.000,133,133,133,8.293,1.186
62,0.000,50,50,50,9.683,0.491
63,0.000,150,150,150,10.619,0.222
64,0.000,98,98,98,10.420,0.775
65,0.000,147,147,147,10.817,1.130
66,0.000,123,123,123,11.115,1.002
67,0.000,64,64,64,11.626,1.711
68,0.000,104,104,104,12.222,1.711
69,0.000,73,73,73,12.307,1.966
70,0.000,145,145,145,12.179,2.647
71,0.000,98,98,98,13.016,2.917
72,0.000,102,102,102,13.371,2.321
73,0.000,83,83,83,13.626,2.179
74,0.000,131,131,131,13.683,2.903
75,0.000,173,173,173,14.505,2.832
76,0.000,79,79,79,14.548,2.108
77,0.000,130,130,130,14.619,0.491
