 ,Area,Mean,Min,Max,X,Y
1,0.000,116,116,116,2.146,0.875
2,0.000,80,80,80,1.731,1.425
3,0.000,108,108,108,1.328,1.509
4,0.000,84,84,84,0.564,1.689
5,0.000,118,118,118,0.467,2.175
6,0.000,66,66,66,3.995,9.967
7,0.000,187,187,187,4.620,10.245
8,0.000,124,124,124,5.245,10.342
9,0.000,108,108,108,5.425,10.509
10,0.000,251,251,251,5.828,10.495
11,0.000,82,82,82,3.453,6.592
12,0.000,118,118,118,4.245,5.925
13,0.000,82,82,82,4.703,6.175
14,0.000,100,100,100,4.495,6.953
15,0.000,134,134,134,4.995,7.217
16,0.000,44,44,44,5.939,7.050
17,0.000,98,98,98,6.689,6.967
18,0.000,96,96,96,7.523,6.898
19,0.000,94,94,94,7.467,5.189
20,0.000,120,120,120,6.550,5.050
21,0.000,96,96,96,6.564,5.995
22,0.000,66,66,66,5.300,5.606
23,0.000,126,126,126,5.509,6.425
24,0.000,186,186,186,6.300,3.884
25,0.000,126,126,126,5.175,3.384
26,0.000,112,112,112,4.231,2.939
27,0.000,37,37,37,11.884,3.661
28,0.000,166,166,166,11.120,3.717
29,0.000,0,0,0,10.453,3.064
30,0.000,57,57,57,11.606,2.550
31,0.000,132,132,132,11.161,2.078
32,0.000,108,108,108,12.328,0.245
33,0.000,128,128,128,11.773,0.481
34,0.000,59,59,59,11.203,0.189
35,0.000,146,146,146,11.148,0.870
36,0.000,96,96,96,10.120,0.356
37,0.000,146,146,146,9.356,0.703
38,0.000,116,116,116,8.800,0.425
39,0.000,160,160,160,8.870,0.856
40,0.000,138,138,138,8.425,1.120
41,0.000,59,59,59,8.009,0.939
42,0.000,7,7,7,7.509,1.564
43,0.000,74,74,74,8.439,1.953
44,0.000,110,110,110,9.023,1.620
45,0.000,148,148,148,8.800,1.314
46,0.000,80,80,80,9.467,1.620
47,0.000,156,156,156,9.953,1.925
48,0.000,170,170,170,9.939,1.384
49,0.000,78,78,78,10.550,1.495
50,0.000,246,246,246,7.814,5.300
51,0.000,192,192,192,8.134,5.161
52,0.000,0,0,0,1.036,1.550
