 ,Area,Mean,Min,Max,X,Y
1,0.000,164,164,164,1.781,3.240
2,0.000,66,66,66,2.633,3.896
3,0.000,1,1,1,4.307,4.066
4,0.000,177,177,177,0.974,8.335
5,0.000,118,118,118,1.527,8.335
6,0.000,87,87,87,1.910,8.321
7,0.000,117,117,117,1.583,7.981
8,0.000,152,152,152,2.236,8.137
9,0.000,137,137,137,2.548,8.193
10,0.000,158,158,158,4.832,10.378
11,0.000,148,148,148,4.364,10.122
12,0.000,140,140,140,4.803,9.867
13,0.000,157,157,157,4.222,10.690
14,0.000,51,51,51,3.782,10.661
15,0.000,100,100,100,4.435,9.342
16,0.000,106,106,106,4.661,8.888
17,0.000,68,68,68,5.583,9.229
18,0.000,130,130,130,5.825,9.484
19,0.000,130,130,130,5.825,8.846
20,0.000,140,140,140,6.108,8.633
21,0.000,116,116,116,6.449,8.505
22,0.000,40,40,40,9.484,8.817
23,0.000,45,45,45,9.385,7.669
24,0.000,162,162,162,8.193,5.910
25,0.000,98,98,98,8.959,5.881
26,0.000,62,62,62,9.073,5.200
27,0.000,96,96,96,8.307,5.243
28,0.000,80,80,80,8.193,4.775
29,0.000,146,146,146,9.952,5.130
30,0.000,78,78,78,8.080,3.044
31,0.000,84,84,84,7.073,1.796
32,0.000,112,112,112,8.278,1.385
33,0.000,146,146,146,8.321,0.335
34,0.000,81,81,81,8.633,0.903
35,0.000,176,176,176,9.328,1.073
36,0.000,149,149,149,9.654,0.732
37,0.000,121,121,121,9.002,0.293
38,0.000,189,189,189,9.725,1.881
39,0.000,78,78,78,11.130,2.534
40,0.000,45,45,45,10.860,2.817
41,0.000,186,186,186,10.605,3.186
42,0.000,132,132,132,13.470,3.598
43,0.000,95,95,95,13.669,3.328
44,0.000,101,101,101,13.626,2.832
45,0.000,69,69,69,13.896,1.527
46,0.000,71,71,71,12.817,1.881
47,0.000,74,74,74,12.222,2.193
48,0.000,159,159,159,12.959,2.633
49,0.000,104,104,104,12.619,3.427
50,0.000,134,134,134,11.839,3.314
51,0.000,127,127,127,11.825,3.626
52,0.000,66,66,66,12.179,3.739
53,0.000,79,79,79,12.179,4.690
54,0.000,71,71,71,12.647,7.839
55,0.000,92,92,92,11.669,7.555
56,0.000,57,57,57,11.385,7.853
57,0.000,122,122,122,12.449,8.704
58,0.000,85,85,85,13.427,8.988
59,0.000,139,139,139,14.250,9.229
60,0.000,76,76,76,14.307,9.825
61,0.000,190,190,190,13.754,10.321
62,0.000,128,128,128,13.356,10.165
63,0.000,146,146,146,13.115,10.520
64,0.000,83,83,83,12.676,10.293
65,0.000,120,120,120,12.236,9.924
66,0.000,103,103,103,12.392,9.186
67,0.000,37,37,37,12.052,9.271
68,0.000,159,159,159,12.732,9.484
69,0.000,75,75,75,13.583,9.527
