 ,Area,Mean,Min,Max,X,Y
1,0.000,157,157,157,4.333,0.917
2,0.000,117,117,117,5.186,0.477
3,0.000,82,82,82,5.498,0.037
4,0.000,152,152,152,1.669,0.974
5,0.000,137,137,137,3.073,1.754
6,0.000,0,0,0,3.484,2.122
7,0.000,128,128,128,3.200,2.349
8,0.000,151,151,151,3.768,2.988
9,0.000,34,34,34,1.527,3.229
10,0.000,80,80,80,0.846,3.371
11,0.000,138,138,138,0.974,4.591
12,0.000,239,239,239,1.456,4.420
13,0.000,68,68,68,1.810,4.406
14,0.000,72,72,72,0.832,5.371
15,0.000,106,106,106,0.364,4.718
16,0.000,89,89,89,0.009,5.002
17,0.000,3,3,3,0.335,5.200
18,0.000,230,230,230,0.435,5.598
19,0.000,182,182,182,1.640,6.179
20,0.000,100,100,100,1.442,6.576
21,0.000,120,120,120,1.385,6.236
22,0.000,87,87,87,2.264,7.243
23,0.000,41,41,41,1.612,8.236
24,0.000,209,209,209,1.356,9.087
25,0.000,91,91,91,1.527,9.200
26,0.000,96,96,96,2.534,9.158
27,0.000,129,129,129,2.151,10.066
28,0.000,154,154,154,2.307,10.364
29,0.000,2,2,2,2.988,10.378
30,0.000,5,5,5,3.498,9.300
31,0.000,245,245,245,3.995,9.059
32,0.000,68,68,68,4.250,9.498
33,0.000,117,117,117,3.555,7.683
34,0.000,174,174,174,3.456,7.910
35,0.000,164,164,164,3.697,8.009
36,0.000,80,80,80,4.690,7.371
37,0.000,2,2,2,5.867,8.278
38,0.000,94,94,94,5.527,9.867
39,0.000,1,1,1,5.569,10.647
40,0.000,18,18,18,5.271,10.775
41,0.000,167,167,167,6.463,8.718
42,0.000,113,113,113,6.661,8.548
43,0.000,126,126,126,6.931,8.661
44,0.000,77,77,77,8.435,8.179
45,0.000,19,19,19,7.385,10.576
46,0.000,106,106,106,7.541,6.817
47,0.000,214,214,214,6.222,4.349
48,0.000,126,126,126,7.087,4.463
49,0.000,146,146,146,4.463,3.612
50,0.000,122,122,122,6.066,2.491
51,0.000,187,187,187,6.080,1.356
52,0.000,162,162,162,8.817,6.775
53,0.000,95,95,95,9.271,6.619
54,0.000,118,118,118,9.910,7.839
55,0.000,177,177,177,9.158,9.427
56,0.000,80,80,80,8.435,10.789
57,0.000,106,106,106,8.420,10.349
58,0.000,64,64,64,9.995,10.491
59,0.000,174,174,174,11.555,10.392
60,0.000,26,26,26,14.108,10.420
61,0.000,184,184,184,14.619,9.867
62,0.000,150,150,150,14.647,8.661
63,0.000,89,89,89,14.463,8.463
64,0.000,115,115,115,14.520,8.165
65,0.000,31,31,31,14.009,9.513
66,0.000,103,103,103,13.059,8.647
67,0.000,99,99,99,12.378,8.222
68,0.000,196,196,196,11.654,8.009
69,0.000,142,142,142,11.470,8.406
70,0.000,13,13,13,10.576,7.115
71,0.000,203,203,203,10.349,5.598
72,0.000,117,117,117,11.257,6.151
73,0.000,88,88,88,11.924,6.449
74,0.000,76,76,76,13.413,6.562
75,0.000,61,61,61,13.356,5.725
76,0.000,186,186,186,12.945,5.711
77,0.000,171,171,171,12.817,5.087
78,0.000,122,122,122,14.037,4.179
79,0.000,27,27,27,12.619,4.009
80,0.000,43,43,43,11.910,3.456
81,0.000,200,200,200,11.413,3.640
82,0.000,109,109,109,11.200,3.385
83,0.000,104,104,104,8.846,1.371
84,0.000,132,132,132,9.853,2.009
85,0.000,142,142,142,8.335,0.817
86,0.000,136,136,136,8.108,0.491
87,0.000,186,186,186,13.087,2.264
88,0.000,127,127,127,13.442,1.456
89,0.000,40,40,40,13.825,1.527
90,0.000,51,51,51,13.342,0.959
91,0.000,188,188,188,14.137,0.591
