 ,Area,Mean,Min,Max,X,Y
1,0.000,86,86,86,0.542,0.417
2,0.000,144,144,144,1.120,0.675
3,0.000,140,140,140,2.523,1.134
4,0.000,128,128,128,3.023,0.842
5,0.000,113,113,113,3.550,0.731
6,0.000,138,138,138,3.564,1.328
7,0.000,144,144,144,3.036,1.161
8,0.000,51,51,51,4.259,0.967
9,0.000,28,28,28,4.564,0.731
10,0.000,47,47,47,5.036,0.898
11,0.000,169,169,169,5.384,0.828
12,0.000,106,106,106,4.995,1.495
13,0.000,121,121,121,4.356,1.717
14,0.000,63,63,63,3.161,1.828
15,0.000,122,122,122,3.648,2.092
16,0.000,116,116,116,3.814,1.814
17,0.000,185,185,185,2.856,2.148
18,0.000,86,86,86,3.606,2.995
19,0.000,113,113,113,2.536,3.606
20,0.000,83,83,83,3.384,3.731
21,0.000,58,58,58,3.981,4.009
22,0.000,78,78,78,4.620,2.675
23,0.000,11,11,11,5.342,2.467
24,0.000,126,126,126,5.481,2.023
25,0.000,105,105,105,6.286,1.286
26,0.000,117,117,117,4.884,2.675
27,0.000,164,164,164,5.203,3.023
28,0.000,126,126,126,4.995,3.550
29,0.000,26,26,26,5.745,3.578
30,0.000,144,144,144,6.536,2.661
31,0.000,103,103,103,4.911,3.898
32,0.000,115,115,115,5.536,4.370
33,0.000,137,137,137,5.286,4.786
34,0.000,55,55,55,5.189,4.439
35,0.000,198,198,198,4.564,4.578
36,0.000,98,98,98,4.925,4.953
37,0.000,168,168,168,5.620,5.342
38,0.000,77,77,77,5.773,6.161
39,0.000,83,83,83,6.300,6.064
40,0.000,124,124,124,5.259,5.786
41,0.000,106,106,106,4.648,5.328
42,0.000,128,128,128,3.814,4.911
43,0.000,132,132,132,2.689,4.786
44,0.000,117,117,117,1.995,5.370
45,0.000,102,102,102,1.800,4.606
46,0.000,116,116,116,3.050,5.370
47,0.000,165,165,165,3.842,6.661
48,0.000,98,98,98,1.073,9.598
49,0.000,130,130,130,0.576,10.009
50,0.000,152,152,152,0.959,10.520
51,0.000,147,147,147,1.640,10.406
52,0.000,98,98,98,3.002,10.335
53,0.000,72,72,72,3.442,10.591
54,0.000,140,140,140,3.215,9.881
55,0.000,52,52,52,3.513,9.513
56,0.000,111,111,111,2.860,9.853
57,0.000,161,161,161,2.761,9.427
58,0.000,137,137,137,3.158,8.959
59,0.000,30,30,30,3.725,8.505
60,0.000,163,163,163,3.484,7.881
61,0.000,100,100,100,3.470,7.371
62,0.000,94,94,94,4.435,7.200
63,0.000,121,121,121,4.520,8.278
64,0.000,125,125,125,4.151,8.704
65,0.000,103,103,103,4.718,8.718
66,0.000,125,125,125,4.108,9.938
67,0.000,158,158,158,5.215,10.009
68,0.000,203,203,203,4.888,10.222
69,0.000,152,152,152,6.108,8.520
70,0.000,132,132,132,5.754,9.470
71,0.000,118,118,118,6.094,10.250
72,0.000,156,156,156,7.215,10.208
73,0.000,155,155,155,7.030,10.789
74,0.000,144,144,144,8.605,10.094
75,0.000,112,112,112,8.619,9.739
76,0.000,78,78,78,8.959,9.527
77,0.000,116,116,116,8.505,9.229
78,0.000,136,136,136,8.548,8.690
79,0.000,45,45,45,8.250,8.491
80,0.000,153,153,153,8.619,7.654
81,0.000,132,132,132,7.413,8.108
82,0.000,98,98,98,8.704,8.009
83,0.000,144,144,144,9.229,8.094
84,0.000,142,142,142,9.044,8.378
85,0.000,80,80,80,9.739,8.520
86,0.000,171,171,171,9.271,8.647
87,0.000,98,98,98,9.002,9.059
88,0.000,132,132,132,7.626,5.286
89,0.000,126,126,126,8.321,4.591
90,0.000,98,98,98,7.314,4.548
91,0.000,109,109,109,7.044,4.137
92,0.000,156,156,156,7.442,3.513
93,0.000,138,138,138,7.853,1.768
94,0.000,133,133,133,8.761,1.669
95,0.000,132,132,132,8.023,1.158
96,0.000,250,250,250,8.619,1.087
97,0.000,112,112,112,9.924,1.896
98,0.000,113,113,113,9.286,0.619
99,0.000,122,122,122,11.541,0.477
100,0.000,224,224,224,12.222,0.974
101,0.000,85,85,85,12.718,1.725
102,0.000,19,19,19,12.888,0.435
103,0.000,115,115,115,13.782,0.435
104,0.000,132,132,132,14.406,0.605
105,0.000,143,143,143,13.612,0.775
106,0.000,208,208,208,13.399,0.647
107,0.000,101,101,101,13.626,7.867
108,0.000,159,159,159,14.435,8.534
109,0.000,99,99,99,13.768,9.612
110,0.000,110,110,110,13.271,8.860
111,0.000,141,141,141,12.420,9.200
112,0.000,128,128,128,11.697,9.981
113,0.000,76,76,76,11.300,10.151
114,0.000,140,140,140,10.605,10.591
115,0.000,118,118,118,12.151,10.151
116,0.000,140,140,140,13.016,10.761
117,0.000,50,50,50,11.896,10.718
118,0.000,6,6,6,14.264,10.449
