 ,Area,Mean,Min,Max,X,Y
1,0.000,99,99,99,0.833,1.135
2,0.000,62,62,62,0.578,1.536
3,0.000,95,95,95,0.800,1.773
4,0.000,119,119,119,1.245,1.814
5,0.000,169,169,169,1.134,3.356
6,0.000,117,117,117,2.453,3.050
7,0.000,170,170,170,2.870,3.675
8,0.000,131,131,131,2.550,3.786
9,0.000,117,117,117,2.050,4.592
10,0.000,92,92,92,3.384,4.578
11,0.000,113,113,113,3.356,5.064
12,0.000,198,198,198,3.939,5.467
13,0.000,41,41,41,4.425,5.023
14,0.000,124,124,124,4.050,4.411
15,0.000,132,132,132,2.592,6.398
16,0.000,2,2,2,1.759,5.731
17,0.000,54,54,54,2.161,6.314
18,0.000,28,28,28,1.036,6.870
19,0.000,110,110,110,0.967,8.634
20,0.000,146,146,146,1.217,9.731
21,0.000,105,105,105,1.898,9.009
22,0.000,40,40,40,1.898,9.981
23,0.000,122,122,122,2.328,9.370
24,0.000,62,62,62,2.278,10.633
25,0.000,205,205,205,2.832,10.803
26,0.000,139,139,139,3.810,10.080
27,0.000,132,132,132,4.747,10.605
28,0.000,32,32,32,4.236,9.754
29,0.000,138,138,138,3.172,9.158
30,0.000,53,53,53,3.527,8.576
31,0.000,65,65,65,2.803,8.463
32,0.000,112,112,112,2.903,7.711
33,0.000,74,74,74,2.846,7.158
34,0.000,182,182,182,3.498,8.080
35,0.000,131,131,131,3.654,7.768
36,0.000,140,140,140,3.739,7.385
37,0.000,119,119,119,4.009,7.810
38,0.000,110,110,110,4.122,8.122
39,0.000,172,172,172,4.250,8.591
40,0.000,20,20,20,4.335,8.832
41,0.000,116,116,116,4.888,8.661
42,0.000,72,72,72,4.491,8.037
43,0.000,70,70,70,4.222,7.314
44,0.000,102,102,102,4.264,6.151
45,0.000,57,57,57,4.392,6.988
46,0.000,179,179,179,4.066,3.257
47,0.000,143,143,143,4.307,2.435
48,0.000,104,104,104,2.917,1.995
49,0.000,111,111,111,3.087,1.498
50,0.000,122,122,122,3.782,0.974
51,0.000,129,129,129,4.264,1.399
52,0.000,165,165,165,4.789,1.739
53,0.000,99,99,99,4.761,0.959
54,0.000,90,90,90,4.988,0.789
55,0.000,179,179,179,5.881,1.555
56,0.000,115,115,115,5.867,3.697
57,0.000,82,82,82,5.286,6.250
58,0.000,108,108,108,5.130,7.059
59,0.000,139,139,139,5.286,7.966
60,0.000,118,118,118,5.739,8.505
61,0.000,75,75,75,5.711,9.271
62,0.000,77,77,77,6.193,8.349
63,0.000,122,122,122,5.725,7.385
64,0.000,1,1,1,5.839,6.803
65,0.000,112,112,112,5.938,6.250
66,0.000,192,192,192,6.321,5.796
67,0.000,57,57,57,6.945,5.896
68,0.000,92,92,92,7.371,6.364
69,0.000,9,9,9,7.725,6.349
70,0.000,162,162,162,6.931,7.683
71,0.000,73,73,73,6.122,9.881
72,0.000,151,151,151,6.165,10.747
73,0.000,105,105,105,6.619,9.768
74,0.000,120,120,120,6.534,9.952
75,0.000,54,54,54,7.229,10.122
76,0.000,118,118,118,7.371,9.513
77,0.000,58,58,58,7.981,8.747
78,0.000,176,176,176,6.335,6.988
