 ,Area,Mean,Min,Max,X,Y
1,0.000,173,173,173,4.406,0.042
2,0.000,115,115,115,4.122,0.591
3,0.000,110,110,110,7.002,0.392
4,0.000,114,114,114,5.938,0.661
5,0.000,116,116,116,6.718,1.115
6,0.000,192,192,192,8.094,0.789
7,0.000,120,120,120,6.832,2.066
8,0.000,66,66,66,6.349,1.966
9,0.000,113,113,113,5.640,2.605
10,0.000,166,166,166,5.101,3.158
11,0.000,113,113,113,4.278,2.832
12,0.000,111,111,111,3.172,4.250
13,0.000,157,157,157,2.435,3.229
14,0.000,69,69,69,3.243,3.442
15,0.000,144,144,144,2.690,4.378
16,0.000,3,3,3,1.569,3.654
17,0.000,107,107,107,1.073,2.704
18,0.000,145,145,145,0.307,0.406
19,0.000,171,171,171,1.257,0.066
20,0.000,59,59,59,4.321,4.037
21,0.000,157,157,157,4.931,4.406
22,0.000,120,120,120,5.130,4.775
23,0.000,41,41,41,3.896,4.647
24,0.000,113,113,113,2.435,5.896
25,0.000,134,134,134,2.137,5.470
26,0.000,143,143,143,1.867,5.952
27,0.000,163,163,163,3.115,6.888
28,0.000,150,150,150,3.768,6.264
29,0.000,104,104,104,1.158,7.442
30,0.000,223,223,223,0.917,8.562
31,0.000,32,32,32,1.513,10.222
32,0.000,107,107,107,3.044,10.775
33,0.000,87,87,87,0.023,10.619
34,0.000,139,139,139,6.761,8.789
35,0.000,94,94,94,6.718,8.293
36,0.000,61,61,61,6.321,9.016
37,0.000,161,161,161,7.498,8.846
38,0.000,112,112,112,8.803,7.938
39,0.000,162,162,162,6.293,5.896
40,0.000,104,104,104,7.825,4.959
41,0.000,75,75,75,10.378,4.747
42,0.000,97,97,97,9.867,6.775
43,0.000,79,79,79,10.491,8.179
44,0.000,128,128,128,9.995,9.527
45,0.000,138,138,138,11.697,10.491
46,0.000,161,161,161,12.165,10.165
47,0.000,0,0,0,11.200,9.739
48,0.000,106,106,106,12.165,10.505
49,0.000,62,62,62,13.144,8.789
50,0.000,156,156,156,4.803,0.151
