 ,Area,Mean,Min,Max,X,Y
1,0.000,73,73,73,2.000,0.406
2,0.000,11,11,11,3.470,2.080
3,0.000,122,122,122,0.633,5.541
4,0.000,118,118,118,0.066,1.172
5,0.000,87,87,87,4.917,0.591
6,0.000,161,161,161,4.037,0.562
7,0.000,144,144,144,4.605,1.087
8,0.000,173,173,173,4.874,1.881
9,0.000,165,165,165,5.555,1.555
10,0.000,116,116,116,5.683,3.087
11,0.000,138,138,138,5.200,4.647
12,0.000,85,85,85,6.378,5.229
13,0.000,105,105,105,4.690,6.463
14,0.000,63,63,63,5.144,8.392
15,0.000,128,128,128,6.562,7.470
16,0.000,138,138,138,6.874,6.775
17,0.000,188,188,188,7.881,5.498
18,0.000,78,78,78,8.335,6.435
19,0.000,124,124,124,8.165,7.697
20,0.000,116,116,116,9.016,6.548
21,0.000,108,108,108,9.938,6.009
22,0.000,80,80,80,10.066,7.243
23,0.000,145,145,145,10.449,7.300
24,0.000,182,182,182,10.435,7.626
25,0.000,72,72,72,9.810,8.052
26,0.000,116,116,116,9.427,8.009
27,0.000,136,136,136,8.959,8.406
28,0.000,213,213,213,10.619,8.449
29,0.000,64,64,64,11.314,8.633
30,0.000,136,136,136,11.995,9.924
31,0.000,101,101,101,10.321,10.761
32,0.000,128,128,128,13.314,10.208
33,0.000,103,103,103,13.825,10.037
34,0.000,151,151,151,13.527,9.371
35,0.000,63,63,63,12.307,8.959
36,0.000,182,182,182,12.520,8.463
37,0.000,136,136,136,12.732,7.952
38,0.000,158,158,158,13.030,7.371
39,0.000,85,85,85,12.435,6.151
40,0.000,144,144,144,13.881,5.981
41,0.000,103,103,103,13.583,7.598
42,0.000,89,89,89,13.896,8.208
43,0.000,120,120,120,11.569,3.087
44,0.000,170,170,170,11.271,2.335
45,0.000,68,68,68,10.349,2.505
46,0.000,131,131,131,10.392,1.981
47,0.000,135,135,135,9.725,2.661
48,0.000,94,94,94,9.243,2.647
49,0.000,120,120,120,8.591,2.392
50,0.000,183,183,183,8.193,2.080
51,0.000,122,122,122,8.576,1.782
52,0.000,122,122,122,8.293,1.200
53,0.000,47,47,47,7.598,2.264
54,0.000,105,105,105,6.732,2.108
55,0.000,125,125,125,6.520,1.484
56,0.000,52,52,52,5.981,0.520
57,0.000,70,70,70,6.903,0.435
58,0.000,84,84,84,7.442,0.463
59,0.000,104,104,104,7.229,1.342
60,0.000,73,73,73,8.945,0.052
61,0.000,104,104,104,9.442,0.080
62,0.000,116,116,116,10.817,0.278
63,0.000,41,41,41,10.491,0.803
64,0.000,138,138,138,10.732,1.484
65,0.000,145,145,145,11.413,1.286
66,0.000,111,111,111,11.981,1.158
67,0.000,123,123,123,12.335,1.598
68,0.000,132,132,132,11.825,0.718
69,0.000,84,84,84,12.349,0.222
70,0.000,166,166,166,13.442,0.023
71,0.000,100,100,100,13.399,3.300
72,0.000,124,124,124,14.463,3.356
