 ,Area,Mean,Min,Max,X,Y
1,0.000,152,152,152,9.938,1.427
2,0.000,91,91,91,10.037,1.881
3,0.000,122,122,122,9.839,0.378
4,0.000,32,32,32,6.732,3.427
5,0.000,66,66,66,5.910,3.484
6,0.000,63,63,63,5.314,3.371
7,0.000,148,148,148,7.030,3.924
8,0.000,83,83,83,7.413,3.768
9,0.000,146,146,146,7.796,3.981
10,0.000,138,138,138,7.669,4.747
11,0.000,108,108,108,7.569,5.144
12,0.000,147,147,147,7.044,4.463
13,0.000,126,126,126,7.059,5.399
14,0.000,130,130,130,6.576,5.569
15,0.000,124,124,124,6.293,4.860
16,0.000,82,82,82,6.151,4.477
17,0.000,139,139,139,5.385,4.832
18,0.000,176,176,176,5.598,5.271
19,0.000,111,111,111,3.243,5.002
20,0.000,120,120,120,3.229,4.661
21,0.000,133,133,133,2.562,3.612
22,0.000,69,69,69,2.122,4.165
23,0.000,151,151,151,1.456,4.321
24,0.000,93,93,93,0.931,4.108
25,0.000,116,116,116,0.704,4.534
26,0.000,145,145,145,0.661,5.016
27,0.000,125,125,125,1.158,4.761
28,0.000,157,157,157,1.754,5.016
29,0.000,126,126,126,2.108,5.059
30,0.000,114,114,114,2.208,5.598
31,0.000,146,146,146,1.215,5.243
32,0.000,111,111,111,1.697,5.697
33,0.000,77,77,77,1.513,5.924
34,0.000,130,130,130,2.080,6.633
35,0.000,151,151,151,2.463,6.378
36,0.000,114,114,114,2.789,5.839
37,0.000,135,135,135,3.087,6.222
38,0.000,112,112,112,3.810,6.576
39,0.000,106,106,106,3.286,7.711
40,0.000,131,131,131,3.271,8.250
41,0.000,68,68,68,3.498,8.661
42,0.000,138,138,138,3.215,8.988
43,0.000,141,141,141,3.243,9.810
44,0.000,170,170,170,2.264,9.541
45,0.000,178,178,178,3.484,9.286
46,0.000,42,42,42,0.803,8.165
47,0.000,131,131,131,0.874,8.619
48,0.000,112,112,112,0.122,8.874
49,0.000,72,72,72,0.037,8.591
50,0.000,69,69,69,0.449,9.002
51,0.000,124,124,124,0.690,9.442
52,0.000,133,133,133,0.959,9.158
53,0.000,143,143,143,0.349,9.271
54,0.000,131,131,131,0.591,10.647
55,0.000,157,157,157,3.200,10.704
56,0.000,121,121,121,4.860,9.683
57,0.000,116,116,116,5.215,9.059
58,0.000,48,48,48,5.981,9.399
59,0.000,108,108,108,5.697,9.896
60,0.000,155,155,155,5.442,10.222
61,0.000,221,221,221,6.037,10.222
62,0.000,161,161,161,6.222,10.562
63,0.000,109,109,109,6.690,10.576
64,0.000,88,88,88,4.988,10.690
65,0.000,108,108,108,8.094,9.839
66,0.000,66,66,66,8.931,9.044
67,0.000,91,91,91,8.293,8.463
68,0.000,84,84,84,7.995,8.562
69,0.000,175,175,175,8.576,8.037
70,0.000,102,102,102,7.995,7.896
71,0.000,165,165,165,8.137,7.456
72,0.000,138,138,138,7.583,7.158
73,0.000,142,142,142,11.002,10.023
74,0.000,64,64,64,10.917,10.803
75,0.000,69,69,69,14.264,8.591
76,0.000,132,132,132,14.477,8.122
77,0.000,126,126,126,14.576,6.364
