 ,Area,Mean,Min,Max,X,Y
1,0.000,94,94,94,2.198,0.594
2,0.000,88,88,88,2.122,0.917
3,0.000,50,50,50,3.669,1.044
4,0.000,84,84,84,3.356,1.768
5,0.000,70,70,70,1.399,2.406
6,0.000,48,48,48,5.626,3.995
7,0.000,160,160,160,4.704,3.711
8,0.000,134,134,134,4.151,3.711
9,0.000,118,118,118,3.442,3.541
10,0.000,68,68,68,2.747,3.995
11,0.000,42,42,42,5.442,5.243
12,0.000,46,46,46,7.186,6.066
13,0.000,130,130,130,5.669,6.562
14,0.000,45,45,45,5.144,6.676
15,0.000,108,108,108,3.555,5.399
16,0.000,168,168,168,1.754,4.846
17,0.000,78,78,78,0.449,5.186
18,0.000,102,102,102,0.931,6.449
19,0.000,100,100,100,2.321,6.009
20,0.000,116,116,116,1.739,7.810
21,0.000,106,106,106,0.534,8.732
22,0.000,92,92,92,3.286,8.633
23,0.000,166,166,166,2.959,9.044
24,0.000,78,78,78,3.059,8.732
25,0.000,45,45,45,4.052,8.832
26,0.000,66,66,66,3.966,7.810
27,0.000,124,124,124,8.264,10.619
28,0.000,229,229,229,9.300,10.094
29,0.000,53,53,53,9.087,9.101
30,0.000,152,152,152,10.647,9.711
31,0.000,50,50,50,12.037,10.392
32,0.000,105,105,105,13.257,10.491
33,0.000,15,15,15,14.477,10.293
34,0.000,156,156,156,12.959,8.846
35,0.000,13,13,13,12.888,9.371
36,0.000,76,76,76,12.661,8.392
37,0.000,60,60,60,13.711,7.782
38,0.000,37,37,37,13.839,7.215
39,0.000,138,138,138,14.278,5.144
40,0.000,120,120,120,14.023,5.229
41,0.000,132,132,132,13.881,5.541
42,0.000,84,84,84,13.739,5.229
43,0.000,120,120,120,11.598,5.130
44,0.000,33,33,33,10.037,4.718
45,0.000,0,0,0,10.108,3.938
46,0.000,94,94,94,9.371,4.052
47,0.000,134,134,134,9.087,4.392
48,0.000,13,13,13,11.399,3.513
49,0.000,146,146,146,11.286,3.300
50,0.000,37,37,37,10.988,3.314
51,0.000,96,96,96,10.619,2.661
52,0.000,200,200,200,9.626,1.881
53,0.000,57,57,57,11.144,2.236
54,0.000,202,202,202,11.470,0.732
55,0.000,76,76,76,11.952,0.420
56,0.000,142,142,142,13.271,0.009
57,0.000,62,62,62,14.633,1.513
58,0.000,84,84,84,14.264,3.215
