 ,Area,Mean,Min,Max,X,Y
1,0.000,110,110,110,1.542,2.104
2,0.000,25,25,25,2.189,2.148
3,0.000,142,142,142,2.425,2.425
4,0.000,98,98,98,3.009,2.134
5,0.000,160,160,160,3.175,2.495
6,0.000,122,122,122,6.023,2.648
7,0.000,132,132,132,4.523,0.217
8,0.000,136,136,136,7.925,2.634
9,0.000,122,122,122,8.898,1.925
10,0.000,144,144,144,9.689,0.689
11,0.000,116,116,116,10.800,0.814
12,0.000,148,148,148,10.481,-0.005
13,0.000,152,152,152,8.995,0.161
14,0.000,116,116,116,11.911,3.967
15,0.000,144,144,144,12.481,4.203
16,0.000,114,114,114,12.717,3.884
17,0.000,112,112,112,12.495,4.981
18,0.000,67,67,67,13.078,4.661
19,0.000,29,29,29,13.370,5.106
20,0.000,84,84,84,13.967,4.564
21,0.000,126,126,126,14.564,4.078
22,0.000,106,106,106,13.078,6.675
23,0.000,112,112,112,10.259,5.814
24,0.000,222,222,222,10.495,6.050
25,0.000,207,207,207,10.592,9.731
26,0.000,136,136,136,9.648,10.759
27,0.000,86,86,86,8.578,7.703
28,0.000,204,204,204,7.328,6.203
29,0.000,78,78,78,7.467,4.536
30,0.000,47,47,47,6.203,6.842
31,0.000,158,158,158,6.703,7.911
32,0.000,108,108,108,6.321,9.981
33,0.000,126,126,126,7.172,10.505
34,0.000,114,114,114,6.193,10.576
35,0.000,217,217,217,5.257,9.839
36,0.000,120,120,120,5.044,10.406
37,0.000,245,245,245,4.591,10.023
38,0.000,55,55,55,4.605,10.307
39,0.000,100,100,100,4.435,10.548
40,0.000,110,110,110,4.037,10.718
41,0.000,144,144,144,3.286,10.293
42,0.000,250,250,250,3.342,10.718
43,0.000,80,80,80,2.605,10.789
44,0.000,102,102,102,1.683,10.392
45,0.000,148,148,148,1.810,10.094
46,0.000,202,202,202,1.342,9.924
47,0.000,148,148,148,0.264,9.825
48,0.000,82,82,82,0.094,9.328
49,0.000,104,104,104,0.335,8.690
50,0.000,92,92,92,0.775,9.115
51,0.000,140,140,140,0.974,9.101
52,0.000,88,88,88,1.172,9.356
53,0.000,130,130,130,0.591,9.243
54,0.000,82,82,82,1.867,9.527
55,0.000,80,80,80,2.023,8.633
56,0.000,98,98,98,1.243,7.938
57,0.000,150,150,150,1.314,7.314
58,0.000,120,120,120,0.789,6.945
59,0.000,134,134,134,0.505,7.754
60,0.000,132,132,132,3.328,7.938
61,0.000,124,124,124,2.647,8.349
62,0.000,80,80,80,3.612,9.087
