 ,Area,Mean,Min,Max,X,Y
1,0.000,58,58,58,1.917,0.552
2,0.000,120,120,120,0.634,1.259
3,0.000,188,188,188,0.259,1.092
4,0.000,177,177,177,0.023,1.161
5,0.000,80,80,80,0.773,1.786
6,0.000,130,130,130,0.703,3.384
7,0.000,114,114,114,1.634,2.370
8,0.000,124,124,124,2.467,2.134
9,0.000,128,128,128,3.217,2.314
10,0.000,53,53,53,2.911,1.398
11,0.000,44,44,44,3.050,1.231
12,0.000,150,150,150,2.134,0.939
13,0.000,0,0,0,6.398,0.523
14,0.000,23,23,23,6.050,0.745
15,0.000,140,140,140,5.842,0.898
16,0.000,166,166,166,7.175,2.273
17,0.000,16,16,16,5.800,3.592
18,0.000,53,53,53,5.509,3.564
19,0.000,29,29,29,8.148,3.925
20,0.000,167,167,167,8.134,4.689
21,0.000,207,207,207,7.814,5.439
22,0.000,84,84,84,5.425,5.717
23,0.000,136,136,136,4.759,5.342
24,0.000,132,132,132,2.550,5.842
25,0.000,44,44,44,3.134,7.078
26,0.000,84,84,84,1.078,8.509
27,0.000,94,94,94,0.828,8.328
28,0.000,19,19,19,0.786,9.356
29,0.000,146,146,146,2.648,9.689
30,0.000,53,53,53,4.398,9.606
31,0.000,98,98,98,5.842,10.148
32,0.000,110,110,110,6.759,9.759
33,0.000,132,132,132,6.856,10.259
34,0.000,54,54,54,5.259,8.495
35,0.000,110,110,110,6.578,8.953
36,0.000,170,170,170,6.578,8.606
37,0.000,132,132,132,6.842,8.398
38,0.000,104,104,104,10.675,4.523
39,0.000,0,0,0,11.245,7.745
40,0.000,86,86,86,10.925,8.634
41,0.000,112,112,112,11.689,9.092
42,0.000,150,150,150,14.523,7.786
43,0.000,120,120,120,14.634,8.689
44,0.000,140,140,140,12.870,2.009
45,0.000,116,116,116,13.259,2.078
46,0.000,152,152,152,14.550,1.536
47,0.000,106,106,106,13.884,0.745
48,0.000,126,126,126,12.203,0.675
