 ,Area,Mean,Min,Max,X,Y
1,0.000,128,128,128,4.646,0.615
2,0.000,156,156,156,4.732,0.193
3,0.000,9,9,9,3.300,0.378
4,0.000,144,144,144,3.115,0.661
5,0.000,92,92,92,2.591,0.435
6,0.000,108,108,108,1.215,1.527
7,0.000,140,140,140,3.442,2.364
8,0.000,144,144,144,2.222,3.484
9,0.000,136,136,136,2.732,4.520
10,0.000,142,142,142,3.768,5.215
11,0.000,136,136,136,4.122,4.676
12,0.000,80,80,80,4.591,4.335
13,0.000,150,150,150,3.981,4.080
14,0.000,90,90,90,3.442,3.626
15,0.000,152,152,152,1.300,3.896
16,0.000,176,176,176,0.661,4.789
17,0.000,126,126,126,0.080,2.151
18,0.000,162,162,162,0.165,0.832
19,0.000,128,128,128,0.208,9.172
20,0.000,44,44,44,0.052,9.626
21,0.000,134,134,134,-0.005,10.023
22,0.000,91,91,91,8.959,10.562
23,0.000,128,128,128,8.406,9.286
24,0.000,134,134,134,9.342,8.846
25,0.000,78,78,78,8.761,8.151
26,0.000,142,142,142,9.456,7.739
27,0.000,76,76,76,8.917,7.356
28,0.000,156,156,156,9.371,6.832
29,0.000,160,160,160,9.981,7.896
30,0.000,82,82,82,10.690,8.321
31,0.000,160,160,160,10.435,7.938
32,0.000,140,140,140,10.732,7.144
33,0.000,140,140,140,11.725,6.080
34,0.000,168,168,168,10.661,4.491
35,0.000,98,98,98,10.122,4.179
36,0.000,96,96,96,11.186,3.910
37,0.000,166,166,166,13.044,5.016
38,0.000,108,108,108,13.314,4.534
39,0.000,130,130,130,13.541,2.576
40,0.000,138,138,138,13.541,2.094
41,0.000,80,80,80,13.782,1.527
42,0.000,138,138,138,14.307,1.271
43,0.000,47,47,47,14.250,1.924
44,0.000,132,132,132,14.250,2.832
45,0.000,116,116,116,14.619,3.130
46,0.000,126,126,126,14.619,2.463
47,0.000,84,84,84,1.952,0.491
