 ,Area,Mean,Min,Max,X,Y
1,0.000,80,80,80,14.548,2.009
2,0.000,13,13,13,0.420,0.236
3,0.000,125,125,125,0.534,1.044
4,0.000,99,99,99,1.059,0.435
5,0.000,94,94,94,2.179,0.406
6,0.000,82,82,82,3.044,0.066
7,0.000,107,107,107,3.527,0.591
8,0.000,91,91,91,3.881,0.378
9,0.000,153,153,153,2.888,1.200
10,0.000,75,75,75,2.576,1.825
11,0.000,129,129,129,2.151,1.683
12,0.000,86,86,86,1.867,1.016
13,0.000,90,90,90,1.470,1.257
14,0.000,96,96,96,1.130,1.427
15,0.000,47,47,47,1.342,1.881
16,0.000,62,62,62,0.449,2.321
17,0.000,91,91,91,0.903,6.222
18,0.000,133,133,133,1.328,6.137
19,0.000,111,111,111,2.108,5.910
20,0.000,134,134,134,1.796,6.463
21,0.000,126,126,126,2.591,5.810
22,0.000,160,160,160,2.520,6.647
23,0.000,136,136,136,3.144,5.825
24,0.000,167,167,167,3.541,6.179
25,0.000,121,121,121,3.669,7.059
26,0.000,90,90,90,2.846,7.569
27,0.000,84,84,84,1.924,7.442
28,0.000,144,144,144,1.896,8.250
29,0.000,142,142,142,2.917,8.165
30,0.000,144,144,144,3.186,8.534
31,0.000,59,59,59,3.697,9.073
32,0.000,103,103,103,3.470,9.498
33,0.000,86,86,86,4.661,9.569
34,0.000,62,62,62,4.406,8.647
35,0.000,128,128,128,6.747,10.066
36,0.000,100,100,100,6.846,7.938
37,0.000,61,61,61,5.144,7.215
38,0.000,128,128,128,6.321,6.888
39,0.000,137,137,137,6.137,6.278
40,0.000,134,134,134,6.449,5.711
41,0.000,99,99,99,5.839,5.342
42,0.000,113,113,113,5.030,5.314
43,0.000,103,103,103,5.016,4.832
44,0.000,117,117,117,6.108,4.009
45,0.000,113,113,113,6.406,4.477
46,0.000,146,146,146,7.073,4.761
47,0.000,119,119,119,6.378,2.775
48,0.000,209,209,209,5.839,2.874
49,0.000,29,29,29,6.364,2.094
50,0.000,127,127,127,6.122,0.959
51,0.000,36,36,36,5.938,0.392
52,0.000,127,127,127,6.661,0.704
53,0.000,97,97,97,7.172,1.087
54,0.000,127,127,127,7.300,0.534
55,0.000,35,35,35,8.520,0.250
56,0.000,63,63,63,8.179,0.761
57,0.000,139,139,139,7.782,0.576
58,0.000,76,76,76,8.094,1.286
59,0.000,108,108,108,7.739,1.598
60,0.000,185,185,185,9.002,4.605
61,0.000,122,122,122,10.931,3.583
62,0.000,138,138,138,12.094,3.881
63,0.000,112,112,112,11.555,4.208
64,0.000,159,159,159,11.725,3.541
65,0.000,122,122,122,13.300,3.697
66,0.000,73,73,73,13.115,4.335
67,0.000,138,138,138,14.364,6.576
68,0.000,46,46,46,13.583,6.066
69,0.000,72,72,72,10.903,8.534
70,0.000,126,126,126,11.044,9.073
71,0.000,93,93,93,11.768,9.215
72,0.000,171,171,171,11.314,9.626
73,0.000,112,112,112,10.959,10.505
74,0.000,84,84,84,10.619,10.066
75,0.000,82,82,82,10.264,9.853
76,0.000,98,98,98,10.534,9.257
77,0.000,164,164,164,9.839,10.264
78,0.000,60,60,60,9.371,10.179
79,0.000,91,91,91,9.130,9.640
