 ,Area,Mean,Min,Max,X,Y
1,0.000,145,145,145,3.010,0.094
2,0.000,113,113,113,2.634,0.106
3,0.000,145,145,145,2.328,0.411
4,0.000,141,141,141,1.842,0.925
5,0.000,107,107,107,1.300,1.411
6,0.000,143,143,143,0.967,1.495
7,0.000,62,62,62,0.939,1.967
8,0.000,132,132,132,0.078,2.286
9,0.000,82,82,82,3.092,1.606
10,0.000,132,132,132,3.717,1.314
11,0.000,184,184,184,2.592,5.300
12,0.000,42,42,42,3.675,6.731
13,0.000,137,137,137,3.148,6.759
14,0.000,101,101,101,3.606,7.939
15,0.000,157,157,157,2.342,7.161
16,0.000,18,18,18,1.328,6.439
17,0.000,139,139,139,0.342,6.398
18,0.000,126,126,126,0.578,7.078
19,0.000,68,68,68,0.981,7.564
20,0.000,132,132,132,1.245,8.231
21,0.000,77,77,77,0.884,9.273
22,0.000,78,78,78,2.731,9.717
23,0.000,168,168,168,3.245,10.036
24,0.000,152,152,152,8.151,10.761
25,0.000,131,131,131,7.371,10.761
26,0.000,119,119,119,6.151,10.775
27,0.000,128,128,128,3.754,10.775
28,0.000,64,64,64,7.456,3.711
29,0.000,73,73,73,10.477,6.037
30,0.000,130,130,130,10.974,7.002
31,0.000,61,61,61,10.335,7.002
32,0.000,115,115,115,10.420,7.286
33,0.000,40,40,40,10.278,8.193
34,0.000,71,71,71,11.044,8.676
35,0.000,55,55,55,11.598,7.654
36,0.000,35,35,35,11.527,7.314
37,0.000,137,137,137,12.278,6.704
38,0.000,104,104,104,12.718,6.633
39,0.000,95,95,95,12.009,7.257
40,0.000,150,150,150,12.151,8.037
41,0.000,142,142,142,12.874,8.449
42,0.000,117,117,117,11.938,9.243
43,0.000,166,166,166,13.924,10.137
44,0.000,178,178,178,14.151,9.697
45,0.000,250,250,250,13.952,8.122
46,0.000,110,110,110,13.527,4.917
47,0.000,187,187,187,14.591,5.271
48,0.000,127,127,127,14.435,3.101
49,0.000,91,91,91,14.449,2.335
