 ,Area,Mean,Min,Max,X,Y
1,0.000,142,142,142,3.562,0.177
2,0.000,35,35,35,4.370,0.356
3,0.000,112,112,112,4.967,0.967
4,0.000,106,106,106,4.398,1.620
5,0.000,156,156,156,2.398,1.884
6,0.000,68,68,68,2.286,1.675
7,0.000,108,108,108,2.898,3.370
8,0.000,138,138,138,4.453,2.731
9,0.000,122,122,122,4.425,3.953
10,0.000,49,49,49,4.064,4.620
11,0.000,168,168,168,3.286,4.661
12,0.000,128,128,128,2.550,4.495
13,0.000,82,82,82,1.717,4.217
14,0.000,122,122,122,2.578,5.092
15,0.000,110,110,110,3.398,6.161
16,0.000,0,0,0,2.981,6.509
17,0.000,92,92,92,2.453,6.467
18,0.000,130,130,130,2.064,6.148
19,0.000,172,172,172,1.592,6.175
20,0.000,108,108,108,0.078,6.217
21,0.000,94,94,94,0.217,6.536
22,0.000,134,134,134,0.106,6.745
23,0.000,134,134,134,0.231,7.023
24,0.000,134,134,134,0.481,9.564
25,0.000,80,80,80,2.050,8.342
26,0.000,182,182,182,1.925,8.134
27,0.000,140,140,140,-0.005,8.870
28,0.000,186,186,186,3.523,9.898
29,0.000,134,134,134,3.911,10.009
30,0.000,82,82,82,3.814,10.620
31,0.000,166,166,166,4.884,10.189
32,0.000,56,56,56,5.273,10.134
33,0.000,122,122,122,5.648,10.578
34,0.000,134,134,134,4.717,9.578
35,0.000,70,70,70,5.286,9.328
36,0.000,126,126,126,5.009,8.661
37,0.000,120,120,120,4.300,6.689
38,0.000,174,174,174,5.092,6.203
39,0.000,186,186,186,4.898,4.759
40,0.000,106,106,106,5.370,4.745
41,0.000,176,176,176,4.828,5.203
42,0.000,46,46,46,6.092,5.203
43,0.000,138,138,138,6.425,4.800
44,0.000,88,88,88,5.634,5.870
45,0.000,114,114,114,6.356,6.328
46,0.000,138,138,138,6.217,6.745
47,0.000,106,106,106,7.023,4.564
48,0.000,100,100,100,5.939,0.981
49,0.000,168,168,168,7.856,0.300
50,0.000,138,138,138,7.300,1.398
51,0.000,134,134,134,7.981,2.564
52,0.000,62,62,62,7.106,3.564
53,0.000,0,0,0,7.967,4.134
54,0.000,82,82,82,8.745,3.161
55,0.000,57,57,57,8.661,3.981
56,0.000,120,120,120,9.467,3.995
57,0.000,96,96,96,9.217,4.689
58,0.000,114,114,114,9.703,2.717
59,0.000,134,134,134,10.398,2.023
60,0.000,172,172,172,9.245,1.495
61,0.000,0,0,0,9.634,0.967
62,0.000,114,114,114,9.370,0.620
63,0.000,34,34,34,9.634,0.328
64,0.000,134,134,134,10.467,0.120
65,0.000,56,56,56,11.509,0.120
66,0.000,0,0,0,11.259,0.648
67,0.000,68,68,68,10.703,0.898
68,0.000,84,84,84,10.981,1.564
69,0.000,80,80,80,11.759,1.786
70,0.000,112,112,112,12.259,2.314
71,0.000,33,33,33,13.967,2.550
72,0.000,70,70,70,13.661,2.939
73,0.000,21,21,21,14.467,3.995
74,0.000,56,56,56,13.064,3.411
75,0.000,58,58,58,11.314,3.203
76,0.000,84,84,84,11.509,3.884
77,0.000,160,160,160,10.564,4.411
78,0.000,122,122,122,11.148,4.703
79,0.000,70,70,70,11.745,4.675
80,0.000,106,106,106,11.467,5.328
81,0.000,128,128,128,11.064,6.036
82,0.000,52,52,52,9.203,6.786
83,0.000,94,94,94,6.981,8.273
84,0.000,118,118,118,7.786,10.425
85,0.000,92,92,92,8.592,10.467
86,0.000,31,31,31,8.620,9.967
87,0.000,110,110,110,8.564,9.217
88,0.000,126,126,126,8.953,8.578
89,0.000,104,104,104,8.314,8.425
90,0.000,110,110,110,9.370,7.745
91,0.000,156,156,156,10.300,7.453
92,0.000,66,66,66,11.550,7.703
93,0.000,138,138,138,12.259,7.953
94,0.000,164,164,164,12.175,8.245
95,0.000,50,50,50,14.495,9.661
96,0.000,156,156,156,14.523,9.217
97,0.000,104,104,104,14.328,8.314
98,0.000,82,82,82,14.509,7.578
99,0.000,132,132,132,13.925,7.453
100,0.000,196,196,196,14.134,7.092
101,0.000,223,223,223,14.578,7.036
102,0.000,74,74,74,13.453,6.273
103,0.000,120,120,120,13.509,5.995
104,0.000,254,254,254,13.856,5.536
105,0.000,144,144,144,12.939,5.523
106,0.000,94,94,94,13.328,5.911
107,0.000,60,60,60,13.550,5.648
108,0.000,183,183,183,13.495,5.092
109,0.000,41,41,41,14.106,5.148
