 ,Area,Mean,Min,Max,X,Y
1,0.000,88,88,88,1.375,0.750
2,0.000,85,85,85,1.356,1.555
3,0.000,80,80,80,1.271,2.761
4,0.000,87,87,87,0.576,3.087
5,0.000,58,58,58,0.605,4.278
6,0.000,104,104,104,0.591,5.924
7,0.000,132,132,132,1.200,6.236
8,0.000,131,131,131,3.101,6.293
9,0.000,96,96,96,3.725,5.711
10,0.000,106,106,106,4.009,5.314
11,0.000,109,109,109,4.179,5.498
12,0.000,159,159,159,2.463,7.271
13,0.000,137,137,137,3.470,8.179
14,0.000,77,77,77,2.732,8.690
15,0.000,133,133,133,0.137,8.562
16,0.000,174,174,174,0.052,9.158
17,0.000,84,84,84,0.066,9.810
18,0.000,31,31,31,0.378,10.576
19,0.000,24,24,24,1.966,10.732
20,0.000,97,97,97,1.541,10.775
21,0.000,98,98,98,4.704,7.896
22,0.000,96,96,96,5.371,7.896
23,0.000,82,82,82,5.144,7.314
24,0.000,181,181,181,5.427,6.903
25,0.000,124,124,124,4.761,6.832
26,0.000,202,202,202,5.924,6.619
27,0.000,77,77,77,6.718,6.576
28,0.000,99,99,99,5.044,3.087
29,0.000,97,97,97,5.002,1.966
30,0.000,124,124,124,3.669,1.669
31,0.000,174,174,174,4.236,1.229
32,0.000,130,130,130,4.619,1.328
33,0.000,129,129,129,5.002,0.817
34,0.000,119,119,119,5.186,1.498
35,0.000,57,57,57,5.569,1.399
36,0.000,137,137,137,6.151,0.094
37,0.000,135,135,135,6.888,0.009
38,0.000,17,17,17,7.371,0.505
39,0.000,131,131,131,7.924,0.477
40,0.000,133,133,133,7.654,0.037
41,0.000,110,110,110,6.761,2.378
42,0.000,203,203,203,2.874,3.073
43,0.000,141,141,141,1.839,2.860
44,0.000,118,118,118,2.122,3.399
45,0.000,157,157,157,2.321,3.669
46,0.000,102,102,102,8.676,4.335
47,0.000,168,168,168,9.030,4.591
48,0.000,160,160,160,8.080,5.101
49,0.000,140,140,140,8.874,5.739
50,0.000,124,124,124,8.250,6.264
51,0.000,149,149,149,9.073,6.846
52,0.000,90,90,90,8.704,7.200
53,0.000,37,37,37,8.278,8.122
54,0.000,150,150,150,9.002,8.378
55,0.000,167,167,167,9.640,7.669
56,0.000,106,106,106,10.052,8.548
57,0.000,101,101,101,9.300,9.910
58,0.000,75,75,75,9.257,10.591
59,0.000,87,87,87,10.009,10.548
60,0.000,156,156,156,11.555,8.463
61,0.000,126,126,126,11.754,7.881
62,0.000,128,128,128,12.477,7.541
63,0.000,121,121,121,11.002,5.598
64,0.000,96,96,96,10.789,5.498
65,0.000,115,115,115,10.704,5.768
66,0.000,161,161,161,13.541,8.179
67,0.000,116,116,116,13.527,7.782
68,0.000,154,154,154,13.427,8.520
69,0.000,139,139,139,14.052,8.505
70,0.000,110,110,110,14.477,9.555
71,0.000,148,148,148,14.619,8.321
72,0.000,99,99,99,13.782,6.364
73,0.000,154,154,154,13.739,5.711
74,0.000,98,98,98,13.825,5.229
75,0.000,160,160,160,13.002,5.981
76,0.000,98,98,98,13.130,5.243
77,0.000,131,131,131,12.704,5.243
78,0.000,65,65,65,12.435,4.562
79,0.000,66,66,66,11.598,3.044
80,0.000,54,54,54,10.477,0.137
81,0.000,93,93,93,10.165,0.562
82,0.000,175,175,175,11.399,0.094
83,0.000,106,106,106,12.236,0.052
84,0.000,21,21,21,12.874,0.761
85,0.000,106,106,106,12.420,1.555
86,0.000,91,91,91,14.378,1.711
87,0.000,142,142,142,12.193,3.286
88,0.000,78,78,78,12.619,3.598
89,0.000,129,129,129,13.243,3.626
90,0.000,175,175,175,12.250,4.052
91,0.000,138,138,138,12.888,4.335
92,0.000,79,79,79,13.300,4.605
93,0.000,137,137,137,14.250,4.023
