 ,Area,Mean,Min,Max,X,Y
1,0.000,90,90,90,1.667,7.312
2,0.000,109,109,109,0.108,7.541
3,0.000,182,182,182,0.009,7.257
4,0.000,199,199,199,0.633,5.839
5,0.000,140,140,140,1.456,5.640
6,0.000,146,146,146,0.690,2.094
7,0.000,118,118,118,1.385,1.371
8,0.000,82,82,82,3.867,8.931
9,0.000,110,110,110,4.505,9.215
10,0.000,130,130,130,4.690,8.676
11,0.000,63,63,63,5.498,8.037
12,0.000,44,44,44,4.307,5.172
13,0.000,156,156,156,4.179,5.413
14,0.000,124,124,124,4.491,5.456
15,0.000,110,110,110,4.903,5.371
16,0.000,231,231,231,5.130,5.697
17,0.000,58,58,58,5.229,6.222
18,0.000,197,197,197,5.938,6.803
19,0.000,162,162,162,5.995,6.463
20,0.000,41,41,41,6.619,6.108
21,0.000,198,198,198,6.463,5.030
22,0.000,238,238,238,7.215,7.044
23,0.000,66,66,66,7.513,6.931
24,0.000,160,160,160,4.803,0.165
25,0.000,61,61,61,5.498,0.108
26,0.000,143,143,143,4.080,-0.005
27,0.000,189,189,189,4.959,0.661
28,0.000,64,64,64,6.321,1.172
29,0.000,23,23,23,6.463,1.839
30,0.000,140,140,140,6.775,1.640
31,0.000,143,143,143,7.115,1.229
32,0.000,71,71,71,14.534,9.867
33,0.000,102,102,102,14.037,10.307
34,0.000,118,118,118,14.562,10.789
35,0.000,168,168,168,13.654,10.789
36,0.000,93,93,93,12.647,6.803
37,0.000,163,163,163,13.385,4.903
38,0.000,126,126,126,13.115,4.676
39,0.000,24,24,24,11.981,4.094
40,0.000,88,88,88,9.371,5.725
41,0.000,201,201,201,9.229,5.030
42,0.000,65,65,65,10.023,4.052
43,0.000,130,130,130,9.966,3.697
44,0.000,176,176,176,10.534,3.300
45,0.000,128,128,128,10.491,1.896
46,0.000,108,108,108,11.810,3.342
47,0.000,172,172,172,12.122,2.974
48,0.000,170,170,170,11.257,1.924
49,0.000,113,113,113,11.924,1.612
50,0.000,3,3,3,12.477,1.825
51,0.000,135,135,135,12.931,2.052
52,0.000,160,160,160,13.810,1.314
53,0.000,148,148,148,12.307,1.144
54,0.000,205,205,205,12.605,0.165
