 ,Area,Mean,Min,Max,X,Y
1,0.000,77,77,77,0.646,1.312
2,0.000,143,143,143,1.059,1.669
3,0.000,106,106,106,0.917,2.293
4,0.000,153,153,153,1.739,3.314
5,0.000,103,103,103,0.945,3.257
6,0.000,141,141,141,0.108,3.328
7,0.000,132,132,132,0.165,4.108
8,0.000,166,166,166,0.122,4.789
9,0.000,112,112,112,1.513,5.130
10,0.000,126,126,126,0.307,10.236
11,0.000,145,145,145,1.456,10.775
12,0.000,88,88,88,2.789,10.236
13,0.000,60,60,60,3.229,8.250
14,0.000,101,101,101,2.775,8.477
15,0.000,111,111,111,2.151,7.896
16,0.000,157,157,157,2.874,6.477
17,0.000,50,50,50,2.349,5.711
18,0.000,136,136,136,3.016,5.498
19,0.000,122,122,122,3.413,5.257
20,0.000,125,125,125,3.867,5.328
21,0.000,122,122,122,3.513,5.825
22,0.000,150,150,150,2.832,3.186
23,0.000,156,156,156,2.321,3.952
24,0.000,133,133,133,2.165,2.236
25,0.000,162,162,162,3.016,2.789
26,0.000,83,83,83,3.640,1.371
27,0.000,133,133,133,3.796,1.782
28,0.000,84,84,84,4.364,1.286
29,0.000,132,132,132,5.044,1.300
30,0.000,95,95,95,5.413,1.442
31,0.000,153,153,153,4.832,2.009
32,0.000,88,88,88,5.243,2.704
33,0.000,145,145,145,5.569,2.165
34,0.000,52,52,52,6.605,2.491
35,0.000,154,154,154,5.910,0.307
36,0.000,139,139,139,7.243,0.406
37,0.000,57,57,57,7.640,0.704
38,0.000,108,108,108,10.094,0.718
39,0.000,63,63,63,10.094,1.413
40,0.000,160,160,160,11.243,0.108
41,0.000,113,113,113,12.222,0.122
42,0.000,175,175,175,11.711,0.817
43,0.000,161,161,161,12.165,1.598
44,0.000,36,36,36,11.286,3.087
45,0.000,86,86,86,8.463,4.676
46,0.000,165,165,165,7.995,5.087
47,0.000,137,137,137,6.193,6.420
48,0.000,121,121,121,6.066,6.690
49,0.000,112,112,112,5.782,7.002
50,0.000,116,116,116,5.002,6.959
51,0.000,91,91,91,4.505,6.576
52,0.000,221,221,221,4.293,7.839
53,0.000,130,130,130,4.959,7.484
54,0.000,49,49,49,5.158,7.952
55,0.000,12,12,12,6.988,8.293
56,0.000,38,38,38,7.654,6.803
57,0.000,149,149,149,8.108,6.165
58,0.000,68,68,68,8.860,5.555
59,0.000,133,133,133,9.158,4.647
60,0.000,117,117,117,8.817,6.605
61,0.000,82,82,82,8.208,6.775
62,0.000,215,215,215,10.974,5.498
63,0.000,73,73,73,10.676,5.654
64,0.000,141,141,141,9.030,7.810
65,0.000,135,135,135,9.130,8.761
66,0.000,97,97,97,9.200,9.995
67,0.000,140,140,140,9.200,10.520
68,0.000,119,119,119,10.009,10.151
69,0.000,169,169,169,10.193,8.335
70,0.000,80,80,80,11.144,8.661
71,0.000,94,94,94,11.683,7.981
72,0.000,138,138,138,11.910,7.385
73,0.000,89,89,89,12.406,7.399
74,0.000,100,100,100,13.016,7.867
75,0.000,142,142,142,13.654,7.981
76,0.000,177,177,177,13.924,8.349
77,0.000,80,80,80,13.825,8.846
78,0.000,83,83,83,13.200,8.775
79,0.000,58,58,58,13.527,9.243
80,0.000,44,44,44,14.364,9.470
81,0.000,226,226,226,13.087,6.817
82,0.000,140,140,140,12.931,5.825
83,0.000,115,115,115,13.697,6.349
84,0.000,126,126,126,13.569,5.768
85,0.000,72,72,72,13.924,5.271
86,0.000,94,94,94,13.725,4.633
87,0.000,91,91,91,13.896,4.009
88,0.000,156,156,156,13.286,4.179
89,0.000,123,123,123,13.271,4.420
90,0.000,127,127,127,12.775,4.718
91,0.000,121,121,121,12.449,4.846
92,0.000,135,135,135,11.938,4.108
93,0.000,87,87,87,12.108,3.243
94,0.000,132,132,132,12.562,3.569
95,0.000,101,101,101,14.066,1.498
96,0.000,100,100,100,14.137,0.122
97,0.000,152,152,152,12.945,3.725
98,0.000,105,105,105,13.087,4.094
99,0.000,153,153,153,13.271,5.101
100,0.000,114,114,114,13.300,5.470
