 ,Area,Mean,Min,Max,X,Y
1,0.000,105,105,105,1.625,1.104
2,0.000,95,95,95,0.775,1.456
3,0.000,102,102,102,0.108,1.711
4,0.000,137,137,137,1.413,2.846
5,0.000,99,99,99,2.151,3.286
6,0.000,85,85,85,1.853,3.583
7,0.000,164,164,164,1.101,3.314
8,0.000,47,47,47,1.626,3.981
9,0.000,59,59,59,1.583,4.619
10,0.000,135,135,135,0.378,4.775
11,0.000,184,184,184,1.087,6.321
12,0.000,60,60,60,0.293,8.704
13,0.000,121,121,121,0.364,9.399
14,0.000,127,127,127,0.052,9.271
15,0.000,155,155,155,3.044,8.704
16,0.000,27,27,27,1.300,10.704
17,0.000,191,191,191,1.938,6.449
18,0.000,150,150,150,2.704,6.704
19,0.000,123,123,123,3.598,5.924
20,0.000,90,90,90,4.208,5.555
21,0.000,63,63,63,4.094,6.463
22,0.000,139,139,139,3.612,1.810
23,0.000,160,160,160,4.988,1.030
24,0.000,51,51,51,4.974,1.810
25,0.000,152,152,152,5.754,1.342
26,0.000,78,78,78,5.739,1.768
27,0.000,127,127,127,5.739,2.449
28,0.000,188,188,188,7.073,2.548
29,0.000,189,189,189,6.193,0.052
30,0.000,152,152,152,6.732,-0.005
31,0.000,75,75,75,7.271,0.349
32,0.000,203,203,203,7.839,0.520
33,0.000,46,46,46,10.534,0.520
34,0.000,160,160,160,11.385,0.122
35,0.000,114,114,114,12.449,0.349
36,0.000,138,138,138,11.768,1.115
37,0.000,101,101,101,12.165,1.669
38,0.000,171,171,171,11.881,2.988
39,0.000,96,96,96,12.420,3.371
40,0.000,126,126,126,13.399,3.470
41,0.000,116,116,116,14.449,5.654
42,0.000,153,153,153,13.952,6.477
43,0.000,132,132,132,13.555,6.250
44,0.000,130,130,130,13.215,5.598
45,0.000,73,73,73,12.860,5.853
46,0.000,102,102,102,13.115,4.789
47,0.000,105,105,105,13.697,4.761
48,0.000,116,116,116,13.200,4.179
49,0.000,118,118,118,12.747,3.683
50,0.000,116,116,116,12.420,4.122
51,0.000,101,101,101,12.647,4.520
52,0.000,133,133,133,11.328,5.513
53,0.000,81,81,81,10.860,5.456
54,0.000,128,128,128,10.988,5.782
55,0.000,137,137,137,8.576,4.874
56,0.000,121,121,121,8.406,5.271
57,0.000,79,79,79,8.619,5.470
58,0.000,143,143,143,9.087,6.250
59,0.000,99,99,99,8.690,7.044
60,0.000,159,159,159,8.491,8.222
61,0.000,116,116,116,8.959,8.505
62,0.000,120,120,120,11.527,8.293
63,0.000,67,67,67,11.654,8.052
64,0.000,149,149,149,10.052,10.619
65,0.000,77,77,77,10.250,10.789
66,0.000,89,89,89,12.647,7.484
67,0.000,59,59,59,13.470,7.938
68,0.000,139,139,139,13.796,8.321
69,0.000,77,77,77,14.250,8.576
70,0.000,97,97,97,14.576,4.108
