 ,Area,Mean,Min,Max,X,Y
1,0.000,100,100,100,0.990,1.062
2,0.000,38,38,38,1.371,1.371
3,0.000,98,98,98,1.286,1.782
4,0.000,132,132,132,0.222,1.399
5,0.000,185,185,185,0.321,2.903
6,0.000,146,146,146,0.420,3.286
7,0.000,105,105,105,0.037,4.250
8,0.000,82,82,82,1.073,4.903
9,0.000,102,102,102,0.037,6.832
10,0.000,136,136,136,-0.005,7.101
11,0.000,169,169,169,0.208,7.215
12,0.000,58,58,58,0.605,8.108
13,0.000,61,61,61,1.470,8.676
14,0.000,126,126,126,1.371,10.151
15,0.000,125,125,125,2.009,9.456
16,0.000,156,156,156,2.023,9.640
17,0.000,74,74,74,2.832,9.782
18,0.000,33,33,33,4.165,9.271
19,0.000,80,80,80,4.137,8.661
20,0.000,53,53,53,5.016,9.158
21,0.000,120,120,120,5.442,7.924
22,0.000,9,9,9,4.222,6.009
23,0.000,111,111,111,4.718,5.243
24,0.000,149,149,149,5.158,5.158
25,0.000,129,129,129,4.832,5.484
26,0.000,129,129,129,5.569,5.711
27,0.000,72,72,72,5.385,6.349
28,0.000,101,101,101,5.938,6.406
29,0.000,143,143,143,6.122,6.605
30,0.000,89,89,89,6.435,6.505
31,0.000,145,145,145,6.903,7.030
32,0.000,176,176,176,7.243,6.803
33,0.000,99,99,99,6.647,5.853
34,0.000,68,68,68,7.115,4.789
35,0.000,130,130,130,6.974,4.449
36,0.000,154,154,154,4.917,0.832
37,0.000,122,122,122,6.491,0.520
38,0.000,147,147,147,6.931,0.534
39,0.000,44,44,44,7.172,0.435
40,0.000,182,182,182,7.002,1.442
41,0.000,119,119,119,8.548,1.002
42,0.000,184,184,184,9.101,3.896
43,0.000,212,212,212,10.264,4.335
44,0.000,25,25,25,10.661,3.626
45,0.000,201,201,201,11.044,3.328
46,0.000,64,64,64,10.959,4.392
47,0.000,78,78,78,11.484,4.321
48,0.000,120,120,120,11.002,1.924
49,0.000,108,108,108,10.860,1.626
50,0.000,116,116,116,11.612,1.158
51,0.000,115,115,115,11.938,1.513
52,0.000,121,121,121,12.151,0.647
53,0.000,55,55,55,13.754,0.562
54,0.000,79,79,79,13.356,0.874
55,0.000,131,131,131,13.896,1.286
56,0.000,118,118,118,13.484,0.037
57,0.000,77,77,77,14.208,4.349
58,0.000,116,116,116,13.016,4.307
59,0.000,71,71,71,12.278,3.300
60,0.000,146,146,146,11.910,3.059
61,0.000,21,21,21,11.910,3.371
62,0.000,153,153,153,12.576,6.037
63,0.000,65,65,65,14.619,6.420
64,0.000,59,59,59,13.952,10.165
65,0.000,124,124,124,14.094,10.576
66,0.000,165,165,165,14.392,10.009
67,0.000,103,103,103,14.406,10.775
