 ,Area,Mean,Min,Max,X,Y
1,0.000,39,39,39,1.896,1.219
2,0.000,137,137,137,1.356,2.378
3,0.000,76,76,76,1.229,9.130
4,0.000,138,138,138,1.810,10.307
5,0.000,70,70,70,7.896,7.768
6,0.000,176,176,176,7.030,3.995
7,0.000,175,175,175,7.456,3.881
8,0.000,212,212,212,7.952,3.867
9,0.000,108,108,108,7.924,3.087
10,0.000,81,81,81,7.881,1.924
11,0.000,229,229,229,8.562,3.413
12,0.000,39,39,39,9.172,2.477
13,0.000,132,132,132,8.591,7.484
14,0.000,84,84,84,8.477,7.896
15,0.000,164,164,164,8.747,8.477
16,0.000,107,107,107,9.286,8.520
17,0.000,54,54,54,9.243,7.867
18,0.000,136,136,136,11.342,8.633
19,0.000,98,98,98,11.456,8.988
20,0.000,127,127,127,10.988,5.044
21,0.000,136,136,136,11.683,5.456
22,0.000,118,118,118,12.789,3.966
23,0.000,95,95,95,12.505,3.966
24,0.000,107,107,107,12.208,4.165
25,0.000,139,139,139,11.924,3.995
26,0.000,28,28,28,11.896,3.371
27,0.000,120,120,120,11.144,3.626
28,0.000,76,76,76,10.633,2.576
29,0.000,148,148,148,12.619,0.094
