 ,Area,Mean,Min,Max,X,Y
1,0.000,72,72,72,1.542,0.573
2,0.000,135,135,135,0.661,0.974
3,0.000,158,158,158,1.541,1.442
4,0.000,58,58,58,0.931,1.782
5,0.000,109,109,109,2.264,3.130
6,0.000,22,22,22,0.023,3.683
7,0.000,197,197,197,0.151,5.328
8,0.000,125,125,125,0.888,5.470
9,0.000,132,132,132,0.661,5.640
10,0.000,112,112,112,0.676,6.165
11,0.000,151,151,151,1.215,9.527
12,0.000,169,169,169,3.910,7.711
13,0.000,26,26,26,3.144,5.966
14,0.000,123,123,123,3.356,5.399
15,0.000,128,128,128,3.626,5.981
16,0.000,112,112,112,5.513,7.016
17,0.000,103,103,103,5.782,6.704
18,0.000,119,119,119,5.583,7.427
19,0.000,120,120,120,8.208,5.796
20,0.000,230,230,230,6.108,7.030
21,0.000,123,123,123,8.591,6.349
22,0.000,57,57,57,8.747,7.286
23,0.000,174,174,174,7.229,2.420
24,0.000,135,135,135,5.498,2.208
25,0.000,173,173,173,5.286,1.385
26,0.000,110,110,110,5.583,1.073
27,0.000,180,180,180,4.846,1.059
28,0.000,49,49,49,7.399,0.151
29,0.000,71,71,71,9.739,4.690
30,0.000,90,90,90,9.200,5.427
31,0.000,63,63,63,10.364,5.059
32,0.000,108,108,108,11.200,6.066
33,0.000,137,137,137,10.619,7.640
34,0.000,90,90,90,11.669,1.059
35,0.000,172,172,172,11.130,0.278
36,0.000,80,80,80,12.633,0.052
37,0.000,5,5,5,13.853,0.576
38,0.000,49,49,49,13.938,1.101
39,0.000,148,148,148,13.030,3.541
40,0.000,113,113,113,12.293,3.825
41,0.000,118,118,118,12.789,4.066
42,0.000,98,98,98,13.257,4.264
43,0.000,83,83,83,14.307,4.520
44,0.000,81,81,81,14.151,4.888
45,0.000,108,108,108,14.052,7.853
46,0.000,98,98,98,13.796,8.321
47,0.000,170,170,170,13.513,8.718
48,0.000,136,136,136,12.406,7.754
49,0.000,189,189,189,11.966,7.640
50,0.000,206,206,206,11.640,8.108
51,0.000,75,75,75,10.052,8.307
52,0.000,107,107,107,9.541,10.094
53,0.000,125,125,125,10.009,10.534
