 ,Area,Mean,Min,Max,X,Y
1,0.000,69,69,69,0.490,0.990
2,0.000,61,61,61,2.023,0.945
3,0.000,190,190,190,2.718,0.576
4,0.000,97,97,97,1.612,1.768
5,0.000,57,57,57,1.683,2.477
6,0.000,52,52,52,2.094,2.605
7,0.000,216,216,216,0.974,2.789
8,0.000,125,125,125,0.917,8.775
9,0.000,129,129,129,0.803,9.371
10,0.000,101,101,101,1.115,10.080
11,0.000,84,84,84,1.371,9.356
12,0.000,145,145,145,1.853,10.023
13,0.000,216,216,216,9.640,10.505
14,0.000,107,107,107,9.754,10.789
15,0.000,118,118,118,10.094,10.789
16,0.000,175,175,175,10.690,10.803
17,0.000,136,136,136,10.747,8.307
18,0.000,78,78,78,11.456,8.094
19,0.000,130,130,130,11.470,8.576
20,0.000,194,194,194,11.101,8.633
21,0.000,100,100,100,9.470,8.307
22,0.000,37,37,37,8.803,8.406
23,0.000,1,1,1,8.576,8.193
24,0.000,69,69,69,8.321,7.995
25,0.000,116,116,116,7.725,8.052
26,0.000,123,123,123,7.356,8.420
27,0.000,163,163,163,7.328,7.810
28,0.000,146,146,146,7.300,7.513
29,0.000,66,66,66,8.037,7.555
30,0.000,111,111,111,8.264,6.789
31,0.000,170,170,170,8.803,7.399
32,0.000,81,81,81,9.470,7.484
33,0.000,140,140,140,9.243,7.101
34,0.000,100,100,100,8.846,6.647
35,0.000,145,145,145,9.215,6.477
36,0.000,49,49,49,6.832,3.569
37,0.000,186,186,186,6.945,3.910
38,0.000,118,118,118,7.498,3.995
39,0.000,80,80,80,8.236,3.598
40,0.000,240,240,240,8.945,3.598
41,0.000,124,124,124,7.527,2.974
42,0.000,36,36,36,6.789,2.605
43,0.000,124,124,124,7.385,1.966
44,0.000,144,144,144,7.356,2.406
45,0.000,148,148,148,8.037,2.789
46,0.000,104,104,104,8.846,2.803
47,0.000,82,82,82,7.896,1.555
48,0.000,167,167,167,8.435,1.314
49,0.000,130,130,130,8.420,0.661
50,0.000,185,185,185,11.924,0.037
51,0.000,110,110,110,12.491,0.009
52,0.000,132,132,132,13.059,0.009
53,0.000,105,105,105,10.548,1.825
54,0.000,94,94,94,10.406,2.151
55,0.000,148,148,148,10.023,2.520
56,0.000,98,98,98,10.364,2.874
57,0.000,122,122,122,11.130,2.505
58,0.000,168,168,168,10.534,3.356
59,0.000,162,162,162,11.101,3.513
60,0.000,135,135,135,11.569,2.959
61,0.000,193,193,193,11.697,3.541
62,0.000,125,125,125,11.938,3.725
63,0.000,94,94,94,10.903,4.122
64,0.000,166,166,166,10.491,4.619
65,0.000,130,130,130,10.534,5.271
66,0.000,98,98,98,11.158,5.059
67,0.000,148,148,148,11.541,4.137
68,0.000,126,126,126,12.222,3.853
69,0.000,156,156,156,12.477,4.208
70,0.000,173,173,173,13.044,3.739
71,0.000,98,98,98,12.690,3.470
72,0.000,116,116,116,12.832,2.945
73,0.000,105,105,105,12.321,2.860
