 ,Area,Mean,Min,Max,X,Y
1,0.000,243,243,243,2.344,0.542
2,0.000,118,118,118,1.578,0.870
3,0.000,155,155,155,1.592,1.384
4,0.000,103,103,103,1.439,2.273
5,0.000,43,43,43,1.870,2.523
6,0.000,172,172,172,1.689,2.939
7,0.000,155,155,155,0.620,2.564
8,0.000,51,51,51,0.689,8.703
9,0.000,113,113,113,0.564,9.411
10,0.000,151,151,151,1.092,9.286
11,0.000,131,131,131,1.078,10.064
12,0.000,184,184,184,1.773,9.981
13,0.000,132,132,132,9.456,10.576
14,0.000,138,138,138,10.335,10.747
15,0.000,110,110,110,11.044,8.520
16,0.000,68,68,68,11.200,8.066
17,0.000,16,16,16,10.661,7.825
18,0.000,117,117,117,10.435,8.052
19,0.000,137,137,137,9.044,7.952
20,0.000,126,126,126,9.172,7.229
21,0.000,54,54,54,8.250,7.725
22,0.000,43,43,43,7.995,8.137
23,0.000,160,160,160,8.037,7.938
24,0.000,120,120,120,7.356,8.250
25,0.000,96,96,96,7.513,7.583
26,0.000,173,173,173,7.059,7.555
27,0.000,109,109,109,7.527,6.959
28,0.000,90,90,90,8.009,6.917
29,0.000,186,186,186,8.222,6.335
30,0.000,74,74,74,8.888,6.463
31,0.000,92,92,92,6.704,3.640
32,0.000,121,121,121,7.413,3.867
33,0.000,17,17,17,7.200,3.002
34,0.000,133,133,133,6.548,2.420
35,0.000,158,158,158,7.172,1.839
36,0.000,102,102,102,8.094,0.846
37,0.000,102,102,102,8.619,0.775
38,0.000,75,75,75,8.023,1.257
39,0.000,81,81,81,8.505,2.903
40,0.000,129,129,129,8.406,3.513
41,0.000,144,144,144,7.768,3.186
42,0.000,53,53,53,7.271,2.420
43,0.000,167,167,167,9.966,2.052
44,0.000,154,154,154,10.435,2.222
45,0.000,150,150,150,10.647,2.633
46,0.000,86,86,86,10.094,3.087
47,0.000,165,165,165,10.817,3.385
48,0.000,114,114,114,10.293,3.527
49,0.000,84,84,84,11.073,4.080
50,0.000,152,152,152,11.470,3.952
51,0.000,128,128,128,11.328,3.385
52,0.000,169,169,169,11.966,2.931
53,0.000,168,168,168,12.392,3.186
54,0.000,59,59,59,12.690,3.456
55,0.000,88,88,88,12.349,3.825
56,0.000,53,53,53,11.754,3.612
57,0.000,35,35,35,10.931,5.470
58,0.000,114,114,114,10.151,5.059
59,0.000,129,129,129,10.151,4.647
60,0.000,114,114,114,10.732,4.747
