 ,Area,Mean,Min,Max,X,Y
1,0.000,92,92,92,1.969,0.135
2,0.000,56,56,56,1.768,0.903
3,0.000,114,114,114,1.470,1.257
4,0.000,29,29,29,0.505,1.130
5,0.000,133,133,133,0.661,1.442
6,0.000,115,115,115,0.789,2.052
7,0.000,94,94,94,1.200,1.683
8,0.000,154,154,154,0.690,2.548
9,0.000,110,110,110,2.108,2.349
10,0.000,158,158,158,2.576,2.449
11,0.000,148,148,148,1.626,2.661
12,0.000,103,103,103,1.427,3.271
13,0.000,142,142,142,0.959,3.484
14,0.000,120,120,120,0.732,3.059
15,0.000,93,93,93,0.066,3.300
16,0.000,131,131,131,0.647,4.548
17,0.000,130,130,130,3.016,3.356
18,0.000,102,102,102,2.576,3.328
19,0.000,81,81,81,2.449,4.222
20,0.000,93,93,93,2.761,4.945
21,0.000,169,169,169,2.392,5.286
22,0.000,114,114,114,2.888,5.541
23,0.000,97,97,97,3.101,5.669
24,0.000,153,153,153,3.683,5.498
25,0.000,97,97,97,3.924,5.073
26,0.000,137,137,137,2.988,6.520
27,0.000,97,97,97,2.009,6.349
28,0.000,163,163,163,1.541,5.739
29,0.000,23,23,23,0.179,8.392
30,0.000,105,105,105,0.080,9.300
31,0.000,133,133,133,0.548,9.683
32,0.000,120,120,120,0.094,10.023
33,0.000,87,87,87,0.080,10.378
34,0.000,164,164,164,0.959,10.222
35,0.000,154,154,154,1.044,9.484
36,0.000,176,176,176,1.896,10.037
37,0.000,164,164,164,3.130,9.952
38,0.000,120,120,120,3.739,9.995
39,0.000,95,95,95,3.612,9.200
40,0.000,86,86,86,4.222,9.087
41,0.000,155,155,155,3.144,8.193
42,0.000,105,105,105,3.016,8.832
43,0.000,147,147,147,2.406,8.392
44,0.000,162,162,162,2.293,7.938
45,0.000,116,116,116,2.633,7.541
46,0.000,168,168,168,3.059,7.215
47,0.000,161,161,161,3.683,7.867
48,0.000,228,228,228,4.378,7.697
49,0.000,160,160,160,4.917,7.910
50,0.000,97,97,97,5.200,7.456
51,0.000,165,165,165,5.825,7.371
52,0.000,78,78,78,4.846,6.775
53,0.000,129,129,129,4.860,6.208
54,0.000,112,112,112,5.002,3.924
55,0.000,57,57,57,3.541,1.513
56,0.000,132,132,132,3.924,1.881
57,0.000,42,42,42,4.293,1.229
58,0.000,133,133,133,4.335,0.449
59,0.000,179,179,179,4.661,0.732
60,0.000,68,68,68,5.073,1.002
61,0.000,95,95,95,4.832,1.555
62,0.000,128,128,128,5.044,2.137
