 ,Area,Mean,Min,Max,X,Y
1,0.000,206,206,206,0.000,1.573
2,0.000,51,51,51,0.917,1.300
3,0.000,130,130,130,1.470,1.768
4,0.000,108,108,108,1.016,1.782
5,0.000,63,63,63,0.959,2.151
6,0.000,45,45,45,0.378,3.669
7,0.000,101,101,101,3.399,8.690
8,0.000,91,91,91,3.896,9.002
9,0.000,187,187,187,5.286,8.080
10,0.000,1,1,1,4.704,5.966
11,0.000,104,104,104,5.002,5.782
12,0.000,144,144,144,4.888,6.108
13,0.000,108,108,108,5.158,6.548
14,0.000,2,2,2,5.399,5.711
15,0.000,141,141,141,5.541,6.080
16,0.000,62,62,62,5.640,6.349
17,0.000,50,50,50,5.300,6.349
18,0.000,147,147,147,6.264,5.896
19,0.000,26,26,26,4.165,0.080
20,0.000,138,138,138,5.583,0.789
21,0.000,132,132,132,5.981,0.491
22,0.000,20,20,20,5.853,1.569
23,0.000,109,109,109,6.576,1.172
24,0.000,153,153,153,6.832,1.044
25,0.000,181,181,181,6.974,0.208
26,0.000,126,126,126,8.917,3.910
27,0.000,113,113,113,8.619,4.392
28,0.000,158,158,158,8.108,4.775
29,0.000,103,103,103,9.356,4.945
30,0.000,176,176,176,10.406,3.711
31,0.000,111,111,111,11.654,4.122
32,0.000,56,56,56,11.995,3.825
33,0.000,89,89,89,12.321,3.427
34,0.000,161,161,161,14.179,10.080
35,0.000,114,114,114,14.179,10.349
36,0.000,82,82,82,14.392,10.619
37,0.000,108,108,108,14.647,9.711
38,0.000,127,127,127,12.037,2.023
39,0.000,147,147,147,11.669,1.612
40,0.000,244,244,244,12.335,1.725
41,0.000,1,1,1,12.108,1.442
42,0.000,53,53,53,12.037,0.052
43,0.000,38,38,38,11.896,0.435
44,0.000,84,84,84,12.208,0.860
45,0.000,189,189,189,13.059,0.477
46,0.000,201,201,201,12.747,0.037
47,0.000,40,40,40,12.732,0.732
48,0.000,106,106,106,13.427,0.392
49,0.000,113,113,113,13.725,0.392
50,0.000,53,53,53,13.513,0.591
