 ,Area,Mean,Min,Max,X,Y
1,0.000,4,4,4,1.354,1.542
2,0.000,164,164,164,1.203,1.911
3,0.000,105,105,105,1.536,1.766
4,0.000,91,91,91,1.307,2.536
5,0.000,103,103,103,4.182,0.078
6,0.000,60,60,60,3.161,0.036
7,0.000,105,105,105,5.203,0.516
8,0.000,213,213,213,6.891,0.161
9,0.000,148,148,148,6.474,0.245
10,0.000,42,42,42,3.536,8.828
11,0.000,65,65,65,4.141,9.328
12,0.000,79,79,79,5.661,8.245
13,0.000,58,58,58,5.370,7.995
14,0.000,64,64,64,5.703,7.141
15,0.000,137,137,137,5.453,6.891
16,0.000,129,129,129,5.495,6.536
17,0.000,175,175,175,5.245,6.120
18,0.000,67,67,67,5.682,6.224
19,0.000,71,71,71,6.016,5.974
20,0.000,50,50,50,8.161,4.370
21,0.000,9,9,9,8.828,4.786
22,0.000,151,151,151,8.724,5.099
23,0.000,0,0,0,8.849,5.349
24,0.000,151,151,151,14.495,10.224
25,0.000,131,131,131,13.266,6.224
26,0.000,122,122,122,13.682,5.078
27,0.000,4,4,4,13.911,4.453
28,0.000,95,95,95,13.911,3.391
29,0.000,218,218,218,11.745,3.786
30,0.000,0,0,0,12.349,1.849
31,0.000,94,94,94,11.516,1.828
32,0.000,129,129,129,13.120,1.057
33,0.000,95,95,95,12.870,0.932
34,0.000,72,72,72,12.307,0.224
35,0.000,43,43,43,13.911,0.224
36,0.000,124,124,124,13.682,0.078
