 ,Area,Mean,Min,Max,X,Y
1,0.000,88,88,88,1.531,1.417
2,0.000,4,4,4,0.747,2.364
3,0.000,158,158,158,0.874,3.371
4,0.000,105,105,105,0.832,4.179
5,0.000,75,75,75,1.810,4.137
6,0.000,68,68,68,0.449,4.463
7,0.000,82,82,82,3.853,6.137
8,0.000,108,108,108,3.073,6.108
9,0.000,69,69,69,3.300,7.087
10,0.000,145,145,145,0.874,10.463
11,0.000,1,1,1,0.009,9.456
12,0.000,79,79,79,4.236,7.952
13,0.000,111,111,111,4.349,8.151
14,0.000,92,92,92,5.612,7.555
15,0.000,200,200,200,8.420,7.371
16,0.000,120,120,120,8.903,6.236
17,0.000,124,124,124,9.002,6.023
18,0.000,111,111,111,10.633,8.264
19,0.000,87,87,87,10.335,8.747
20,0.000,127,127,127,11.300,6.945
21,0.000,155,155,155,10.959,5.513
22,0.000,93,93,93,12.278,8.321
23,0.000,160,160,160,13.115,7.725
24,0.000,164,164,164,13.555,8.704
25,0.000,64,64,64,14.009,8.732
26,0.000,91,91,91,13.484,6.349
27,0.000,177,177,177,13.839,5.442
28,0.000,172,172,172,14.222,5.073
29,0.000,128,128,128,13.229,4.435
30,0.000,136,136,136,12.435,4.803
31,0.000,106,106,106,12.548,4.435
32,0.000,113,113,113,12.548,4.080
33,0.000,51,51,51,7.087,3.030
34,0.000,116,116,116,5.399,2.278
35,0.000,187,187,187,5.456,1.754
36,0.000,107,107,107,4.605,1.569
37,0.000,49,49,49,6.009,0.080
38,0.000,203,203,203,7.768,-0.005
39,0.000,23,23,23,7.640,0.392
40,0.000,105,105,105,7.257,0.406
41,0.000,100,100,100,7.583,0.945
42,0.000,32,32,32,11.144,0.236
43,0.000,188,188,188,10.619,1.215
44,0.000,142,142,142,11.342,0.874
45,0.000,125,125,125,11.782,1.243
46,0.000,59,59,59,12.222,0.520
47,0.000,136,136,136,12.832,0.605
48,0.000,112,112,112,12.378,1.257
49,0.000,143,143,143,13.981,1.839
50,0.000,58,58,58,14.264,2.009
