 ,Area,Mean,Min,Max,X,Y
1,0.000,143,143,143,1.375,2.354
2,0.000,123,123,123,1.536,2.016
3,0.000,118,118,118,6.474,0.161
4,0.000,134,134,134,5.974,0.036
5,0.000,147,147,147,4.557,0.036
6,0.000,159,159,159,6.307,1.703
7,0.000,129,129,129,3.849,9.099
8,0.000,116,116,116,4.057,9.474
9,0.000,63,63,63,6.141,6.536
10,0.000,103,103,103,6.266,6.286
11,0.000,127,127,127,9.286,4.682
12,0.000,85,85,85,12.203,6.932
13,0.000,106,106,106,14.578,10.620
14,0.000,43,43,43,13.953,4.453
15,0.000,174,174,174,14.641,4.411
16,0.000,108,108,108,12.161,1.911
17,0.000,84,84,84,12.974,1.099
18,0.000,45,45,45,12.724,0.349
19,0.000,217,217,217,13.141,0.745
20,0.000,129,129,129,13.578,0.328
