 ,Area,Mean,Min,Max,X,Y
1,0.000,113,113,113,0.177,1.698
2,0.000,97,97,97,0.321,2.009
3,0.000,142,142,142,1.328,0.803
4,0.000,60,60,60,1.484,0.392
5,0.000,75,75,75,1.754,0.903
6,0.000,204,204,204,2.108,0.151
7,0.000,150,150,150,0.846,2.151
8,0.000,65,65,65,1.399,2.491
9,0.000,68,68,68,0.534,3.300
10,0.000,112,112,112,1.796,3.130
11,0.000,169,169,169,0.548,3.910
12,0.000,86,86,86,0.974,4.676
13,0.000,65,65,65,0.874,5.995
14,0.000,95,95,95,0.307,6.747
15,0.000,63,63,63,0.378,7.385
16,0.000,105,105,105,0.747,8.066
17,0.000,133,133,133,0.023,8.364
18,0.000,88,88,88,2.491,9.101
19,0.000,113,113,113,2.108,9.314
20,0.000,158,158,158,1.328,9.413
21,0.000,49,49,49,1.243,10.477
22,0.000,95,95,95,1.073,10.293
23,0.000,127,127,127,1.044,10.605
24,0.000,133,133,133,0.576,10.704
25,0.000,136,136,136,3.342,8.591
26,0.000,28,28,28,1.385,7.215
27,0.000,106,106,106,1.768,7.215
28,0.000,112,112,112,2.420,7.569
29,0.000,120,120,120,1.739,6.690
30,0.000,56,56,56,4.846,9.073
31,0.000,103,103,103,4.505,8.676
32,0.000,114,114,114,2.576,5.442
33,0.000,163,163,163,3.583,3.881
34,0.000,110,110,110,4.137,2.066
35,0.000,86,86,86,4.676,1.314
36,0.000,17,17,17,4.917,0.860
37,0.000,112,112,112,4.264,0.236
38,0.000,152,152,152,4.534,0.094
39,0.000,103,103,103,5.399,0.463
40,0.000,166,166,166,5.583,1.044
41,0.000,170,170,170,6.264,1.130
42,0.000,82,82,82,6.605,1.896
43,0.000,62,62,62,7.101,1.456
44,0.000,210,210,210,6.747,0.435
45,0.000,23,23,23,7.115,0.165
46,0.000,53,53,53,5.881,0.165
47,0.000,148,148,148,5.626,5.569
48,0.000,62,62,62,4.803,5.300
49,0.000,178,178,178,4.548,5.356
50,0.000,186,186,186,4.364,6.633
51,0.000,43,43,43,5.328,7.654
52,0.000,217,217,217,6.137,8.562
53,0.000,90,90,90,7.442,7.513
54,0.000,187,187,187,7.073,7.229
55,0.000,229,229,229,7.470,6.789
56,0.000,172,172,172,7.271,6.576
57,0.000,0,0,0,7.314,6.789
58,0.000,201,201,201,7.200,6.137
59,0.000,95,95,95,6.789,6.179
60,0.000,135,135,135,6.718,5.853
61,0.000,106,106,106,6.449,6.619
62,0.000,12,12,12,5.711,6.364
63,0.000,207,207,207,6.392,4.321
64,0.000,115,115,115,8.576,5.271
65,0.000,136,136,136,8.775,4.548
66,0.000,217,217,217,9.158,4.647
67,0.000,32,32,32,9.300,5.640
68,0.000,212,212,212,8.874,6.009
69,0.000,175,175,175,9.172,6.108
70,0.000,96,96,96,9.456,6.307
71,0.000,84,84,84,8.832,7.342
72,0.000,64,64,64,9.385,2.945
73,0.000,99,99,99,10.392,2.137
74,0.000,132,132,132,10.633,1.569
75,0.000,140,140,140,10.264,3.342
76,0.000,98,98,98,10.250,3.711
77,0.000,103,103,103,10.293,4.108
78,0.000,122,122,122,10.846,3.626
79,0.000,112,112,112,11.243,4.619
80,0.000,80,80,80,11.498,4.151
81,0.000,183,183,183,12.066,3.286
82,0.000,139,139,139,11.952,1.938
83,0.000,103,103,103,11.739,1.456
84,0.000,102,102,102,11.498,1.059
85,0.000,115,115,115,12.378,1.073
86,0.000,94,94,94,12.747,1.442
87,0.000,153,153,153,11.867,0.278
88,0.000,66,66,66,13.385,0.122
89,0.000,98,98,98,13.725,0.548
90,0.000,55,55,55,14.052,1.130
91,0.000,79,79,79,14.591,2.052
92,0.000,125,125,125,14.151,3.016
93,0.000,118,118,118,13.669,3.427
94,0.000,176,176,176,12.803,3.527
95,0.000,36,36,36,14.137,4.974
96,0.000,208,208,208,12.605,6.066
97,0.000,142,142,142,11.739,6.817
98,0.000,146,146,146,11.782,7.186
99,0.000,216,216,216,11.044,6.931
100,0.000,140,140,140,13.215,9.342
101,0.000,60,60,60,13.555,9.754
102,0.000,132,132,132,14.023,9.782
103,0.000,175,175,175,13.342,10.647
104,0.000,99,99,99,14.094,10.661
105,0.000,127,127,127,14.576,9.130
