,Missingness,TWO,FIVE,TEN
32,18.6046511627907,-0.5486790636710914,-0.7307955599783417,-0.9903196760473054
33,19.069767441860467,-1.557811569521671,-1.7154279693412595,-1.8749119069268443
34,19.53488372093023,-1.5543823667674619,-1.766353662024703,-1.8737482076023475
35,20.0,-1.485674793486806,-1.6783304014257074,-1.8381201419132216
36,20.46511627906977,-1.4072889964407316,-1.6282288156773679,-1.739027601599846
37,20.930232558139537,-1.110107845041234,-1.3321451773415738,-1.4384542782083585
38,21.3953488372093,-0.9008757868426045,-1.0644349476947783,-1.106240558284573
39,21.86046511627907,-0.7029364098972548,-1.0501428179055876,-0.9432065434308614
40,22.325581395348838,0.3043863440900665,-0.5309662446753021,-0.5724716534316918
41,22.790697674418606,-1.6645871619313082,-1.8894528946862097,-1.9232869200277782
42,23.25581395348837,-1.4428983351224831,-1.5730220118630158,-1.7421161730090227
43,23.72093023255814,-1.6731587794253426,-1.8081010249978622,-1.9536112061406876
44,24.186046511627907,-1.4857421207220174,-1.663247825338463,-1.8145327595455867
45,24.651162790697676,-1.4375606489168438,-1.6301693872662038,-1.7498959931360991
46,25.116279069767444,-0.9668326038647833,-1.131043405536151,-1.2157832907757486
47,25.581395348837212,-0.26117828374050106,-0.3751967803707813,-0.6249179920667698
48,26.046511627906977,-0.4127772550534428,-1.4810052054519185,-1.307120936328039
49,26.51162790697674,-1.1746776776445946,-1.2645720485137875,-1.6626925744074244
50,26.976744186046513,-1.5385216053293405,-1.7272365951924133,-1.8944163982773796
51,27.44186046511628,-1.5112062184605333,-1.7033628042702031,-1.8182460001396643
52,27.906976744186046,-1.5170402247639818,-1.681709820045199,-1.7938862506586084
53,28.37209302325581,-1.5186581054574453,-1.656834116818203,-1.798403948763947
54,28.837209302325583,-1.38914370430764,-1.6187740748262405,-1.7184857927889123
55,29.30232558139535,-1.024037899326123,-1.1854787069499606,-1.1353994293251084
56,29.767441860465116,-0.820827739600282,-0.9439434190604007,-0.9707165628614403
57,30.23255813953488,-1.170235180806236,-1.7296509765379526,-1.6435211946754855
58,30.697674418604652,-1.4022563916905701,-1.5718650344602165,-1.724149906916979
59,31.16279069767442,-1.4554743809863577,-1.6729724310760639,-1.7931001979528616
60,31.627906976744185,-1.489902110540097,-1.637215297888363,-1.7998523986428119
61,32.093023255813954,-1.4038843112027597,-1.5966694122281961,-1.702134173234312
62,32.55813953488372,-1.4287228133446201,-1.5938222136976141,-1.7084167984423722
63,33.02325581395349,-1.4446205631507365,-1.5680319324896814,-1.6910754758868511
64,33.48837209302326,-0.9594320688422382,-1.2221609976127812,-1.286094565827222
65,33.95348837209302,-0.8402574813502631,-0.8972171598007215,-1.1051832333291103
66,34.418604651162795,-0.9537463605917343,-1.33939617130488,-1.3280368267475373
67,34.883720930232556,-1.4710824260734832,-1.5648570671268671,-1.7060374938600407
68,35.348837209302324,-1.5281405322774304,-1.725618443823147,-1.8401279474323093
69,35.81395348837209,-1.4796107799554854,-1.602507261989223,-1.7257324981963214
70,36.27906976744186,-1.441960215235942,-1.5818814892080921,-1.7155653274671416
71,36.74418604651163,-1.4941166782411102,-1.6258583973234206,-1.6967253904716968
72,37.2093023255814,-1.201172618240957,-1.2389436815125892,-1.445649956760193
73,37.67441860465116,-0.6509818244748596,-0.949259814860952,-1.162254869281505
74,38.139534883720934,-0.7631120669117994,-0.7092929402820418,-0.5673835715497371
75,38.604651162790695,-1.6685835371190965,-1.7606210935996016,-1.7863280187980581
76,39.06976744186046,-1.557128814320375,-1.6720633250164212,-1.7931151171964188
77,39.53488372093023,-1.4667491654221372,-1.5825960564447166,-1.7517124352460347
78,40.0,-1.5211506297795265,-1.6568959452046452,-1.7582891741198756
79,40.46511627906977,-1.446496347761464,-1.5916468538813922,-1.6836618513655324
80,40.93023255813954,-1.3237299432131728,-1.4783174771518857,-1.5756100650385063
81,41.3953488372093,-1.2266153196705334,-1.395226239294501,-1.2494369413547928
82,41.86046511627907,-0.6511641402463438,-0.9122198589637825,-1.0374383075505034
83,42.32558139534884,-0.8010745682497712,-0.7166120037045186,-0.8807886462678413
84,42.7906976744186,-1.5958855164496617,-1.7751478746774776,-1.8562465310353462
85,43.25581395348837,-1.4116186038963245,-1.60529488010329,-1.7307457234353736
86,43.72093023255814,-1.5421855886010711,-1.6782058319505087,-1.7851015197215392
87,44.18604651162791,-1.4517614578590323,-1.6194153380769305,-1.7018038791944847
88,44.651162790697676,-1.37361089467476,-1.5196236269299244,-1.6607661590297187
89,45.11627906976744,-1.1864461380037714,-1.3738506667810413,-1.4906525590530262
90,45.58139534883721,-0.8410688264140066,-0.8378330237387247,-0.9067552301049725
91,46.04651162790698,-1.2806554153524665,-1.1481354136399538,-1.108036120820981
92,46.51162790697674,-1.114274517093759,-1.2974969970498482,-1.341564613445203
93,46.97674418604651,-1.456660198472699,-1.6099614327998957,-1.7209033352645968
94,47.44186046511628,-1.4069948998617228,-1.50429679397974,-1.6588063200949534
95,47.906976744186046,-1.450367015119406,-1.6011193184590775,-1.6984420017772495
96,48.372093023255815,-1.4004636673310789,-1.5687897665826525,-1.6871480461196786
97,48.837209302325576,-1.4488185711332358,-1.536935437360885,-1.5984720440997182
98,49.30232558139535,-1.128269558841691,-1.282080136918404,-1.4715969003948888
99,49.76744186046512,-0.5861766282873243,-0.9060127103282396,-0.9228142867066732
100,50.23255813953489,0.11597467653480376,-0.060345079078014105,-0.28355603074022534
101,50.697674418604656,-1.5158002778939188,-1.6466579146406555,-1.6466957526281611
102,51.162790697674424,-1.4176802882242125,-1.5797153853163488,-1.7023662255732925
103,51.627906976744185,-1.492703825755216,-1.6042020015353509,-1.7112851704160572
104,52.093023255813954,-1.5106779605114125,-1.611942363036457,-1.6915711836026153
105,52.55813953488372,-1.3747665746619362,-1.5315269876600428,-1.596486198005982
106,53.02325581395348,-1.4889408833995121,-1.5545922086520005,-1.5422714149267311
107,53.48837209302325,-0.9292133825814121,-1.174226073210029,-1.1378682392499653
108,53.95348837209303,-1.2275764408957064,-1.28170378385661,-0.9525424258110032
109,54.418604651162795,-1.1793885695428057,-1.5083234601211097,-1.5555722817337254
110,54.88372093023256,-1.5173628950006708,-1.6232577105388124,-1.70691449277504
111,55.348837209302324,-1.56296113611016,-1.6925672807634324,-1.7667839618672854
112,55.81395348837209,-1.4281264578769697,-1.5342995972318048,-1.6332575798543392
113,56.27906976744186,-1.369895744282215,-1.5021192879994556,-1.5965678010799986
114,56.74418604651162,-1.3428008480103728,-1.461894192780936,-1.5164837141873821
115,57.20930232558139,-0.9431329921914046,-1.0049207772607147,-1.0797607070434319
116,57.674418604651166,-0.8362347052558883,-0.979306268786144,-1.0421141078153686
117,58.139534883720934,-1.3816950863649746,-1.2765773506312017,-1.3804669101383906
118,58.6046511627907,-1.539738195660815,-1.615782062497969,-1.7294141036598931
119,59.06976744186046,-1.430527764040982,-1.5709100698994707,-1.6547434163331878
120,59.53488372093023,-1.5420609753646364,-1.655420366345765,-1.725044358509122
121,60.0,-1.477089576140769,-1.5754180874611012,-1.6509910877564213
122,60.46511627906976,-1.366991767890661,-1.4977299406188056,-1.594619843420798
123,60.93023255813953,-1.1403388623422677,-1.348077905416398,-1.422951354949891
124,61.395348837209305,-1.0829822936916509,-1.183037733752757,-1.1529444471804358
125,61.86046511627907,-0.8333467971433877,-0.8435777360166556,-0.8143374749636569
126,62.32558139534884,-1.4250671609152248,-1.6212197627729426,-1.6194180538599197
127,62.7906976744186,-1.579893045036011,-1.7186458998641714,-1.6476880636647175
128,63.25581395348837,-1.4710310495329946,-1.5920499068347935,-1.5986307113115703
129,63.72093023255814,-1.4875221243948986,-1.6163255416448945,-1.6427414245897232
130,64.18604651162791,-1.3634543523083418,-1.4609366908053898,-1.5220142543042445
131,64.65116279069767,-1.3490396435959642,-1.5048551623993474,-1.5455527880566002
132,65.11627906976744,-1.0918333286280228,-1.2742684947076934,-1.2951533751045508
133,65.58139534883722,-1.0333040174031722,-1.1088961257389813,-1.1185100267270824
134,66.04651162790698,-0.8849940179949897,-0.9391773085548705,-0.7956920962893851
135,66.51162790697674,-1.4992754039152667,-1.6652321096470277,-1.7290764713128222
136,66.97674418604652,-1.293455737255617,-1.3955406924227374,-1.47791970533285
137,67.44186046511628,-1.505372623078165,-1.5790144012140315,-1.6132159987186354
138,67.90697674418604,-1.4401684755226565,-1.565035265126611,-1.6090331985101065
139,68.37209302325581,-1.3310369642298607,-1.4188623482653024,-1.488005813325733
140,68.83720930232559,-1.259093799846095,-1.3629976061696676,-1.4898159364597436
141,69.30232558139535,-1.0368515570598706,-1.203215983859148,-1.3030352267406957
142,69.76744186046511,-1.1990851576849402,-1.1408481469441882,-1.3470478364722591
143,70.23255813953489,0.6850897740478128,0.7422026556719082,0.7430800364019392
144,70.69767441860465,-1.122311867593811,-1.2985894711605055,-1.436983601923096
145,71.16279069767441,-1.387224314991546,-1.4622481000270702,-1.4761347687618758
146,71.62790697674419,-1.4513507226348072,-1.566111119237647,-1.6224289616266432
147,72.09302325581395,-1.4071574319540745,-1.524223909770526,-1.5800820058936165
148,72.55813953488372,-1.3991808905778187,-1.513237182299638,-1.5274439135623603
149,73.0232558139535,-1.3427766868522595,-1.45380110168843,-1.5188283556853799
150,73.48837209302326,-1.2950431386134658,-1.267360966426682,-0.9807231277320118
151,73.95348837209302,-0.8370690259401969,-0.8976823317935987,-1.2517633168115658
152,74.4186046511628,-0.563918310615041,-0.6591722474624514,-0.5430930252751073
153,74.88372093023256,-1.5741040171509497,-1.6394206425922508,-1.5982973373578182
154,75.34883720930232,-1.454180188106219,-1.5606546497723277,-1.5374483870027484
155,75.81395348837209,-1.4327163765149946,-1.535399124852176,-1.5452209220093684
156,76.27906976744187,-1.369451039831315,-1.450212610264094,-1.4667873000122356
157,76.74418604651163,-1.2254893488492238,-1.305945690392225,-1.2949009279517343
158,77.20930232558139,-1.0231483746142775,-1.16970667986864,-1.1576310651748742
159,77.67441860465117,-1.0439635803684622,-1.0371717919687613,-1.0272430530064776
160,78.13953488372093,-0.27213027305282966,-0.25716352378995283,0.04484038890923053
161,78.6046511627907,1.4502714825100793,1.3342411095073161,1.4459331955719896
162,79.06976744186046,-1.5195674976645277,-1.540072715964616,-1.4108878421743196
163,79.53488372093022,-1.4431280281537051,-1.5111005772084878,-1.4985217468557788
164,80.0,-1.4556656823630958,-1.508061442600538,-1.4546891345705055
165,80.46511627906978,-1.3838559311106842,-1.426463547864291,-1.4030401344689254
166,80.93023255813954,-1.1633990074064315,-1.3102997498859854,-1.1035866989790497
167,81.3953488372093,-0.6323203148550247,-0.7680229676846365,-0.704481090508831
168,81.86046511627907,0.9505717342961332,1.1229753095503316,1.4813377739138094
169,82.32558139534883,-0.716033167054568,-0.3274051086300761,-0.22132910149475798
170,82.7906976744186,-0.5787012663983534,-0.8122662389843058,-0.805549227209514
171,83.25581395348837,1.123268203096696,1.522464582482598,2.4356507104347527
172,83.72093023255815,0.6219734131791234,1.6773954218972091,1.813124100745099
173,84.18604651162791,0.6259562721671436,1.6345105856503956,3.818844408575948
