,Elapsed,PC9,PC9-A/E,PC9-E,AXL KO,AXL KO-A/E,AXL KO-E,Kin,Kin-A/E,Kin-E,Kdead,Kdead-A/E,Kdead-E,M4,M4-A/E,M4-E,M5,M5-A/E,M5-E,M7,M7-A/E,M7-E,M10,M10-A/E,M10-E,M11,M11-A/E,M11-E,M15,M15-A/E,M15-E
22,66,1.7777779999999999,1.0,0.5555555999999999,6.0,1.7777779999999999,1.0,26.888890000000004,12.44444,11.66667,44.33333,10.22222,8.333333,37.77778,11.55556,10.44444,32.55556,12.55556,11.44444,56.22221999999999,17.44444,23.22222,76.77778,31.0,21.0,73.0,27.111109999999996,24.11111,38.0,12.22222,13.222220000000002
23,69,2.0,0.6666667,0.5555555999999999,6.222222,1.666667,1.111111,25.44444,14.333329999999998,12.0,44.77778,10.11111,8.333333,40.11111,12.77778,11.11111,32.77778,14.333329999999998,11.22222,58.0,21.55556,23.11111,80.77778,30.888890000000004,23.33333,79.77778,26.555559999999996,21.33333,42.0,13.55556,13.333329999999998
24,72,2.777778,0.8888889000000001,0.7777778000000001,5.222222,1.666667,0.7777778000000001,29.888890000000004,12.0,11.55556,45.66667,10.44444,9.444445,40.11111,14.333329999999998,12.0,35.55556,16.11111,10.88889,69.11111,22.88889,23.11111,87.44444,35.11111,24.22222,84.22222,28.111109999999996,23.55556,42.66667,14.88889,13.222220000000002
25,75,2.111111,1.0,0.6666667,4.555555,1.222222,1.111111,29.555559999999996,14.0,11.11111,48.11111,9.111111,8.777778,44.77778,14.55556,12.55556,37.55556,17.22222,11.55556,71.33334,24.66667,25.66667,92.88889,33.88889,23.0,95.88889,30.77778,24.88889,47.77778,15.55556,14.44444
26,78,1.222222,1.222222,0.7777778000000001,4.6666669999999995,1.444444,0.8888889000000001,32.88889,14.44444,12.77778,50.11111,9.444445,9.0,47.11111,13.44444,13.777779999999998,37.33333,17.33333,11.33333,79.77778,23.0,27.111109999999996,98.55556,38.77778,22.55556,105.6667,31.555559999999996,26.66667,51.0,15.777779999999998,14.55556
27,81,2.333333,1.333333,1.111111,4.0,1.666667,1.111111,35.33333,18.0,13.88889,53.77778000000001,10.11111,8.888889,52.0,13.666670000000002,13.88889,38.22222,18.88889,10.0,84.0,24.11111,26.555559999999996,106.8889,38.55556,24.22222,119.3333,32.33333,26.22222,57.77778000000001,15.333329999999998,14.44444
28,84,2.777778,1.555556,0.7777778000000001,5.777778,1.7777779999999999,1.222222,37.22222,18.0,14.333329999999998,55.77778000000001,9.444445,8.444445,49.44444,15.0,15.44444,43.33333,18.88889,11.33333,87.77778,26.0,26.66667,122.1111,41.55556,24.22222,128.5556,33.33333,27.444440000000004,62.22221999999999,14.88889,15.11111
29,87,1.666667,1.555556,0.8888889000000001,4.111111,1.7777779999999999,1.7777779999999999,40.0,19.66667,14.44444,60.77778000000001,9.666667,9.111111,55.44444,14.55556,15.666670000000002,44.44444,18.77778,11.11111,94.33334,29.111109999999996,27.77778,131.5556,40.77778,26.444440000000004,142.2222,35.22222,26.66667,66.22222,16.88889,15.222220000000002
30,90,1.666667,0.8888889000000001,1.222222,4.555555,1.7777779999999999,1.444444,42.11111,19.88889,13.666670000000002,61.44444,8.777778,9.555555,59.0,16.0,16.77778,46.77778,20.66667,10.33333,102.3333,30.111109999999996,28.444440000000004,145.2222,44.0,27.33333,156.2222,36.55556,29.888890000000004,72.44444,16.55556,15.44444
31,93,1.666667,1.444444,0.6666667,4.0,2.0,1.7777779999999999,46.44444,20.22222,13.0,68.22222,9.111111,9.666667,67.66666,16.0,17.0,48.55556,23.44444,10.33333,109.0,31.77778,27.888890000000004,152.3333,43.77778,28.33333,169.0,41.11111,29.888890000000004,82.66666,18.11111,16.44444
32,96,3.5555559999999997,2.0,0.7777778000000001,4.444445,2.444444,1.888889,48.55556,23.33333,13.55556,76.0,9.222222,9.444445,72.55556,16.33333,16.66667,51.77778,23.33333,9.888889,129.0,36.33333,29.77778,167.5556,43.66667,30.111109999999996,192.2222,38.44444,29.888890000000004,90.22222,18.22222,17.22222
33,99,3.222222,1.666667,1.333333,3.777778,2.666667,1.7777779999999999,56.55556,25.11111,14.777779999999998,85.22222,9.777778,9.111111,76.55556,18.11111,17.44444,57.44444,22.11111,10.77778,146.6667,38.22222,30.22222,184.4444,44.55556,28.888890000000004,208.1111,42.33333,30.77778,100.2222,19.11111,16.11111
34,102,4.3333330000000005,1.7777779999999999,1.444444,4.555555,2.444444,1.888889,64.77778,28.0,16.0,92.0,9.444445,9.333333,92.0,18.44444,18.11111,65.22222,23.22222,10.33333,167.5556,38.88889,31.111109999999996,202.7778,47.55556,30.0,227.3333,43.11111,33.22222,112.3333,17.22222,15.222220000000002
35,105,5.222222,2.777778,1.7777779999999999,6.0,3.111111,1.666667,78.55556,29.0,16.44444,103.5556,10.0,9.888889,101.7778,17.88889,18.77778,74.55556,24.0,11.66667,191.6667,40.33333,32.44444,223.8889,50.0,33.0,248.5556,46.11111,32.55556,126.5556,19.33333,18.0
36,108,3.777778,1.7777779999999999,1.666667,5.111111,2.666667,1.555556,94.11111,34.33333,16.11111,116.7778,9.777778,10.0,119.0,20.22222,19.44444,87.33334,25.22222,10.44444,220.0,44.11111,35.66667,249.0,50.0,34.66667,279.4445,47.77778,33.88889,141.5556,20.11111,18.44444
37,111,3.777778,2.111111,1.7777779999999999,4.444445,3.111111,1.7777779999999999,110.6667,34.22222,17.33333,132.0,10.0,9.777778,137.6667,23.77778,21.22222,101.2222,25.33333,11.66667,247.3333,42.77778,33.33333,279.2222,50.11111,37.22222,299.5555,46.77778,33.66667,156.7778,20.22222,18.33333
38,114,5.111111,2.555556,1.444444,4.888889,3.5555559999999997,2.666667,127.6667,34.77778,17.55556,150.8889,9.777778,10.22222,153.6667,24.88889,20.88889,119.0,26.33333,11.44444,266.2222,47.22222,35.22222,297.3333,51.22222,38.55556,311.2222,51.22222,36.88889,182.2222,23.77778,17.0
39,117,5.111111,2.888889,3.111111,5.111111,3.4444440000000003,3.333333,150.5556,38.0,19.44444,174.2222,10.55556,10.0,164.5556,22.88889,22.0,140.4444,27.22222,10.11111,292.3333,50.66667,37.22222,315.7778,54.0,37.0,340.4445,52.55556,38.22222,205.0,23.44444,18.44444
40,120,2.777778,3.111111,1.666667,6.6666669999999995,3.5555559999999997,3.222222,159.0,38.11111,21.33333,186.7778,9.555555,11.33333,174.4444,25.55556,22.55556,152.6667,30.0,9.666667,295.5555,50.66667,39.22222,320.4445,56.333330000000004,34.33333,348.0,54.77778000000001,37.0,210.1111,24.22222,19.77778
41,123,3.0,2.666667,2.0,4.444445,3.5555559999999997,3.222222,177.7778,37.88889,22.11111,206.3333,10.33333,10.0,180.7778,24.77778,22.22222,164.3333,30.111109999999996,9.555555,302.7778,53.88889,40.22222,344.2222,58.44444,36.44444,354.4445,54.333330000000004,39.66667,229.7778,24.33333,20.77778
42,126,3.222222,2.666667,2.333333,6.555555,4.555555,3.222222,185.8889,42.11111,23.11111,213.5556,10.44444,10.44444,184.5556,28.33333,24.66667,178.8889,31.22222,11.66667,307.2222,55.11111,42.0,347.4445,60.44444,38.55556,357.1111,58.0,39.88889,228.3333,24.11111,21.77778
43,129,2.777778,2.777778,2.333333,4.888889,4.3333330000000005,3.4444440000000003,189.0,43.55556,22.22222,219.8889,11.0,11.11111,187.1111,30.77778,24.11111,187.5556,34.55556,12.77778,308.4445,54.55556,44.77778,346.0,64.22222,40.0,362.5555,60.88889,39.66667,234.6667,26.11111,21.66667
44,132,2.888889,2.555556,2.333333,6.3333330000000005,4.3333330000000005,4.0,192.5556,44.44444,23.0,222.1111,11.0,10.33333,186.6667,29.66667,27.22222,195.3333,36.22222,12.66667,304.6667,56.77778000000001,46.88889,343.6667,68.77778,41.11111,358.0,62.11111,42.66667,237.3333,26.444440000000004,21.0
45,135,2.444444,2.777778,2.111111,5.777778,4.222222,4.222222,192.0,44.66667,22.66667,228.6667,12.0,10.0,181.7778,32.88889,27.66667,195.7778,35.44444,13.333329999999998,297.1111,59.11111,48.22222,345.6667,68.0,40.0,354.2222,65.11111,44.0,237.5556,24.66667,23.88889
