,Elapsed,PC9,PC9-A/E,PC9-E,AXL KO,AXL KO-A/E,AXL KO-E,Kin,Kin-A/E,Kin-E,Kdead,Kdead-A/E,Kdead-E,M4,M4-A/E,M4-E,M5,M5-A/E,M5-E,M7,M7-A/E,M7-E,M10,M10-A/E,M10-E,M11,M11-A/E,M11-E,M15,M15-A/E,M15-E
15,45,0.001507793,0.003279638,0.000247976,0.009260714,0.003029973,0.001484455,0.08567169,0.02563108,0.04375327,0.11215839999999998,0.02645187,0.05277335,0.08929361,0.04603589,0.06486583,0.1266657,0.06833404,0.04887726,0.1696328,0.07429172,0.052141599999999996,0.1739956,0.1297192,0.1098123,0.1807068,0.21965170000000003,0.1977414,0.16866660000000003,0.06214123,0.05131108
16,48,0.0018909979999999999,0.002991945,0.00076426,0.007858736,0.002808915,0.001241825,0.08846577,0.02874524,0.04628227,0.11370830000000001,0.02859237,0.05786847,0.09113278,0.05332227,0.07194299,0.1258154,0.07470784,0.05334403,0.16720379999999999,0.08105101,0.055850300000000005,0.190225,0.12366480000000002,0.116396,0.1777769,0.22510029999999998,0.2083891,0.1839524,0.06779667,0.06058248
17,51,0.0011104860000000002,0.0027084920000000003,0.000635104,0.007957079,0.003182598,0.0013643529999999998,0.09081325,0.029976,0.05178991,0.1259027,0.026604500000000003,0.06201365,0.09637631,0.05237189,0.07039691,0.12383419999999999,0.07681094,0.05484794,0.1619131,0.0850101,0.06106327,0.1952855,0.1404167,0.1134529,0.17273929999999998,0.2370538,0.2056822,0.1897356,0.07671080000000001,0.06223536
18,54,0.00108401,0.002527966,0.0005258130000000001,0.009262744,0.002756384,0.00142031,0.08592603,0.03300274,0.05949097,0.12356199999999999,0.03050024,0.06464426,0.09371188,0.04872924,0.06926435,0.11781400000000002,0.07897592,0.05675462,0.154912,0.0906767,0.06345597,0.19478320000000002,0.13869579999999998,0.1138859,0.1791064,0.23808479999999999,0.2164219,0.1702293,0.08030104,0.06814255
19,57,0.00109309,0.002293116,0.000734817,0.008211073000000001,0.002216159,0.0013073260000000001,0.08635502,0.03966835,0.06480188,0.1108098,0.0342393,0.06733246,0.09214696,0.0529952,0.07340569,0.10904749999999999,0.08079807,0.06308355,0.1529418,0.08749463,0.06774417,0.1891845,0.15510610000000002,0.12988239999999998,0.1857973,0.253648,0.2279484,0.1585977,0.08450537,0.0684793
20,60,0.000788655,0.002257495,0.0009597210000000001,0.0061241609999999995,0.0020669720000000003,0.0012336139999999998,0.08683335,0.04439581,0.07074077,0.1066559,0.03819621,0.06656088,0.09221599,0.05248682,0.07571167,0.1106397,0.07554033,0.06564209,0.1445151,0.09247407,0.07145082,0.2012691,0.1608596,0.13157349999999998,0.18828499999999998,0.2702985,0.2343599,0.1581351,0.08728523,0.07630878
21,63,0.000581334,0.002059071,0.000823843,0.006317115,0.0017910729999999998,0.000926912,0.08188714,0.04542585,0.07489730000000001,0.10502819999999999,0.03076659,0.06463814,0.09263691,0.05339671,0.07915412,0.1054374,0.07715568,0.06658645,0.1479011,0.09346738,0.07615326,0.19937950000000002,0.1661945,0.1374619,0.18078970000000003,0.272181,0.2306195,0.1571839,0.10016119999999999,0.0809398
22,66,0.00122483,0.0021862789999999997,0.0007922210000000001,0.006882755999999999,0.00241321,0.00140558,0.07669509,0.05243459,0.07352118,0.10278469999999999,0.03552426,0.06311247,0.09675545,0.05738663,0.09010048,0.1020878,0.09078028,0.06610265,0.1438511,0.09250239,0.07795078,0.1939872,0.1754363,0.14639670000000002,0.1778565,0.2681487,0.2462853,0.1564769,0.09904025,0.10579849999999999
23,69,0.0008977480000000001,0.002232765,0.000782013,0.005352698,0.001719139,0.00145385,0.07562521,0.05075322,0.07939056,0.10256860000000001,0.02711201,0.06597324,0.09202552,0.06121891,0.08937063,0.09874403,0.09447230000000001,0.07524016,0.1331348,0.09579944,0.08489355,0.2025306,0.1780891,0.1456485,0.1808632,0.2792443,0.2514349,0.1559433,0.09621286,0.1028257
24,72,0.000843509,0.0022181329999999997,0.000532652,0.004950186,0.0013438520000000002,0.0013537279999999998,0.07266608,0.05225961,0.08393091,0.09585734,0.027845599999999995,0.06708410000000001,0.09278069,0.06189213,0.0927,0.09885487,0.10051560000000001,0.08317488,0.137027,0.10772190000000001,0.08642594,0.2013517,0.1832953,0.15511660000000002,0.1866391,0.2807651,0.2614636,0.14193029999999998,0.09430791,0.10543440000000001
25,75,0.0008123210000000001,0.00206135,0.001074708,0.004206107,0.00179744,0.001470704,0.07616109,0.05617015,0.08171204,0.10061060000000001,0.02822598,0.06436952,0.08548414,0.07014079,0.09173664,0.08680288,0.09964317,0.08191767,0.1358763,0.10429400000000001,0.08583988,0.19709770000000001,0.1802839,0.15436889999999998,0.180593,0.2876724,0.2578517,0.1283607,0.09523342,0.1089079
26,78,0.0007881139999999999,0.001949797,0.001041568,0.004428254,0.0019958420000000003,0.001774444,0.07166146,0.05807905,0.08753875,0.09565296,0.0281812,0.06580955,0.08805238,0.07117454,0.07867207,0.08759183,0.1021763,0.07966626,0.1321113,0.11085350000000001,0.08900793,0.1909777,0.1827763,0.1506075,0.18891570000000002,0.29823130000000003,0.2608056,0.1217818,0.08911595,0.100391
27,81,0.000679925,0.002019375,0.001109291,0.002861474,0.0014007579999999998,0.0019711729999999997,0.07512178,0.05494896,0.08516014,0.09614491,0.03019648,0.06350405,0.09182295,0.07187957,0.07584947,0.08230586,0.1085736,0.07343779,0.13843429999999998,0.1165625,0.08727577,0.194303,0.1856989,0.157373,0.19156420000000002,0.312317,0.2572056,0.1274169,0.09908854,0.1033562
28,84,0.0006410119999999999,0.002041741,0.001016232,0.003821443,0.0016524089999999999,0.002217746,0.07505401,0.06005926,0.0892102,0.08936909,0.02830633,0.07032788,0.09024647,0.07486048,0.07867284,0.08099809,0.1090076,0.07007200000000001,0.1434349,0.11914809999999999,0.0872328,0.1953197,0.1966984,0.1482246,0.197658,0.3249397,0.25372960000000006,0.12626569999999998,0.09667018,0.11534269999999999
29,87,0.000606247,0.0022322089999999998,0.000588241,0.0030730320000000003,0.002333635,0.0030372309999999996,0.08045493,0.06101793,0.09673343,0.09307745,0.02688431,0.07032794,0.08556078,0.07162692,0.0734593,0.08726355,0.11648210000000002,0.07092416,0.146541,0.1200267,0.084387,0.19056900000000002,0.1999031,0.1536225,0.2025554,0.3235865,0.2426366,0.1225855,0.09603512,0.1037933
30,90,0.001021602,0.002263905,0.001004841,0.003755546,0.001846859,0.002628253,0.07877173,0.06332539,0.0974473,0.08495813,0.02598401,0.06901165,0.08434761,0.06930502,0.07768615,0.09140632,0.1141989,0.06928159,0.15165889999999999,0.1183257,0.08657347,0.19464389999999998,0.20137739999999998,0.1472403,0.21723179999999997,0.3286476,0.23586079999999998,0.11251789999999999,0.09211619,0.1090546
31,93,0.001804385,0.0026698159999999998,0.0007760730000000001,0.0034187370000000003,0.0019969420000000002,0.003310268,0.07922159,0.06939674,0.09767677,0.08444460000000001,0.02753759,0.07080047,0.08744195,0.0657102,0.07940115,0.08980979,0.12115260000000001,0.0747169,0.1575433,0.1172762,0.0873234,0.1971388,0.2127139,0.1524141,0.2325281,0.3261324,0.2440081,0.1180024,0.1011557,0.12511150000000001
32,96,0.0015559220000000002,0.0025389320000000003,0.000933433,0.002626147,0.002681272,0.003836632,0.08575606,0.07107625,0.1032138,0.08757734,0.02606042,0.07265696,0.08811000000000001,0.06365453,0.08696183,0.08613259,0.1192597,0.07524819,0.162204,0.11490689999999999,0.08656498,0.2070953,0.2139697,0.14937179999999997,0.24385,0.33421409999999996,0.2446498,0.1159118,0.09956391,0.1300914
33,99,0.0018336679999999999,0.0025787889999999997,0.000870033,0.0019411629999999999,0.003095797,0.004208203,0.0932878,0.07643197,0.1036191,0.0907981,0.02045243,0.07666983,0.09235672,0.06672028,0.09230807,0.09411293,0.11610619999999999,0.07984058,0.1741895,0.1225085,0.08589816,0.21529310000000002,0.20613560000000003,0.1691744,0.24455639999999998,0.33943520000000005,0.2383629,0.12241469999999999,0.08605152,0.1273675
34,102,0.001703492,0.00233868,0.001250473,0.0021733029999999997,0.004193959000000001,0.00438186,0.09802689999999999,0.07469857,0.09664500000000001,0.0900087,0.02102347,0.07524937,0.09491502,0.06442203,0.08941748,0.09744569,0.1108747,0.08536137,0.1876688,0.1243657,0.09264633,0.21842260000000002,0.199227,0.16030179999999997,0.2512416,0.3422638,0.23404850000000002,0.13167920000000002,0.08338407,0.1269384
35,105,0.0011936639999999999,0.002640415,0.001002721,0.002117416,0.0030023790000000003,0.003529879,0.1011164,0.07972213,0.10551760000000002,0.09281173,0.02728564,0.07221276,0.09449431,0.07159013,0.08687183,0.10279819999999999,0.1075996,0.08859117,0.192625,0.12300610000000002,0.09628989999999998,0.23415479999999997,0.2045823,0.15623800000000002,0.2682722,0.35605,0.2242788,0.1444229,0.09391931,0.11571189999999999
36,108,0.0009440119999999999,0.002422448,0.001345351,0.001617105,0.0030250459999999996,0.003929425,0.11163959999999999,0.08934222,0.1071068,0.09851589,0.024731299999999998,0.07404502,0.09661541,0.07171416,0.0860794,0.11104160000000002,0.10979180000000001,0.08905713,0.2031776,0.1243029,0.09582599,0.24374659999999998,0.20407720000000001,0.15830239999999998,0.27712509999999996,0.3577285,0.2232413,0.1494232,0.08472914,0.1136451
37,111,0.001260914,0.002860338,0.00126058,0.0018520320000000002,0.004614386,0.004278162,0.11668699999999999,0.09635535,0.107126,0.09938072,0.02600647,0.07239018,0.10557839999999999,0.0737675,0.08091521,0.11472950000000001,0.11297439999999999,0.09022176,0.21289810000000003,0.12339349999999999,0.09739634,0.2559806,0.20635630000000002,0.1557045,0.2869223,0.36158559999999995,0.2330913,0.16015479999999999,0.07747408,0.1143077
38,114,0.000867795,0.0029187590000000004,0.00132471,0.001921723,0.0040502129999999996,0.004100265,0.1244599,0.09371664,0.1117116,0.1022304,0.02970641,0.07426307,0.11627509999999999,0.07314988,0.07649478,0.1239978,0.1178237,0.08691165,0.22138339999999998,0.12081199999999999,0.1011876,0.260971,0.20397420000000002,0.14731870000000002,0.28690440000000006,0.3533998,0.22640679999999996,0.16677089999999997,0.08166109,0.1110837
39,117,0.000807801,0.002775848,0.001552576,0.0026746820000000003,0.004238054000000001,0.003748117,0.1279281,0.09691861,0.11926860000000002,0.1119951,0.02960881,0.07511559,0.12401140000000001,0.06944739,0.07897227,0.13114379999999998,0.1184153,0.08105918,0.22229749999999998,0.12034669999999999,0.1053212,0.2646327,0.1995921,0.15257720000000002,0.2853903,0.348287,0.2251067,0.1684463,0.08152595,0.1104808
40,120,0.000639921,0.0026262459999999996,0.001286522,0.002087799,0.004523823,0.004310858,0.1323821,0.09771691,0.11847139999999999,0.11973299999999999,0.02805454,0.07646419,0.1259883,0.07108623,0.0766372,0.1395169,0.11933310000000001,0.08938175,0.2285706,0.12377239999999999,0.10475699999999999,0.2751255,0.2050308,0.1528856,0.28234040000000005,0.3491023,0.2217526,0.1708366,0.08262695,0.11525650000000001
41,123,0.000511198,0.0027983229999999997,0.001165265,0.002113411,0.004572015,0.00399784,0.1291454,0.10057460000000001,0.1226363,0.1197633,0.02919982,0.07272571,0.1301022,0.0729674,0.08420511,0.1423941,0.12125050000000001,0.08974741,0.2252373,0.1267227,0.1045386,0.2765288,0.1995829,0.14985179999999998,0.2833205,0.3564084,0.2219114,0.1830143,0.0767603,0.10742249999999999
42,126,0.000584573,0.0024526820000000003,0.001200699,0.00222976,0.00517535,0.003848186,0.1304905,0.1048468,0.1194528,0.1264787,0.03052524,0.07044204,0.13178910000000002,0.07742123,0.08347896,0.1441949,0.11697160000000001,0.09148134,0.22915059999999998,0.13268270000000001,0.1016839,0.27824699999999997,0.2009888,0.146957,0.2797578,0.3509849,0.2190185,0.1812984,0.07710165,0.10878099999999999
43,129,0.00045139199999999995,0.002766283,0.001283595,0.002466103,0.004855590999999999,0.003252762,0.1307002,0.1018531,0.1238718,0.1274491,0.03362393,0.07978714,0.1331442,0.08181516,0.08992659,0.14619949999999998,0.11663699999999999,0.09087548,0.2234931,0.1370019,0.1001175,0.27697140000000003,0.20724339999999997,0.1536566,0.280384,0.35218679999999997,0.21696089999999998,0.1766579,0.07484664,0.1019932
44,132,0.000621617,0.0023578270000000003,0.001255895,0.002564424,0.004864228,0.00325419,0.1294506,0.1074132,0.1311751,0.1319296,0.02842937,0.08125135,0.1341241,0.08535251,0.08558553,0.1457876,0.1200934,0.08912656,0.2223625,0.13789500000000002,0.1064242,0.2733957,0.21448989999999998,0.15256989999999998,0.2803866,0.35113099999999997,0.2119335,0.1715961,0.07258411,0.10003619999999999
45,135,0.000604024,0.003024387,0.001551726,0.002320997,0.005250851,0.003343838,0.1314813,0.1107107,0.1336133,0.1316133,0.03161666,0.08505037,0.13061330000000002,0.08555221,0.08809823,0.1495796,0.12011680000000001,0.08506961,0.2231855,0.1429355,0.11220039999999999,0.26996240000000005,0.22361370000000003,0.1592846,0.2868671,0.3548051,0.2061103,0.16849879999999998,0.07207095,0.09881681
46,138,0.0006861339999999999,0.0011789160000000001,0.001616649,0.002600438,0.005029919,0.004569699,0.130028,0.11357269999999998,0.1246257,0.1336872,0.03522321,0.08118664,0.1282128,0.08831083,0.08355130000000001,0.1445172,0.12312290000000001,0.09066534,0.21594320000000003,0.1428741,0.10958239999999998,0.2671996,0.22502110000000003,0.1549931,0.2840911,0.3415114,0.209748,0.16417679999999998,0.07955623,0.10886689999999999
47,141,0.0008472180000000001,0.001507179,0.001581678,0.002760452,0.005075188,0.004719218,0.1310806,0.1176185,0.1276703,0.1369684,0.03453605,0.09207933,0.12535280000000001,0.09572810000000001,0.07709818,0.1494675,0.12115410000000001,0.08730242,0.2131748,0.1436124,0.1145185,0.2652007,0.2162863,0.1521313,0.2900076,0.3448382,0.213024,0.156772,0.07157238,0.09978179
48,144,0.000758309,0.002910362,0.0017883320000000001,0.002589837,0.00492657,0.004519802,0.13242120000000002,0.1168701,0.13603579999999998,0.13198020000000002,0.03318542,0.09385324,0.1223094,0.09350698,0.08526033,0.15115989999999999,0.1267054,0.08714060000000001,0.2187424,0.14966020000000002,0.1180513,0.2677494,0.22352170000000002,0.1657142,0.29811540000000003,0.3397039,0.2155889,0.15977320000000003,0.07788139,0.09062205
49,147,0.0007951000000000001,0.002525538,0.001973945,0.0024701320000000003,0.00534414,0.005255344,0.12803530000000002,0.1281838,0.13817279999999998,0.13307929999999998,0.03506084,0.09293387,0.1194442,0.09835556,0.08779901,0.1456299,0.132298,0.09077087,0.21144749999999998,0.1547259,0.12172770000000001,0.26550440000000003,0.22499299999999997,0.17494110000000002,0.3063807,0.34241679999999997,0.2176444,0.1561656,0.07071973,0.0899879
50,150,0.000926764,0.002512542,0.0023617779999999997,0.002411191,0.005563628,0.00560736,0.1279498,0.13157729999999998,0.1413801,0.13673139999999998,0.03339215,0.09092316,0.11799560000000002,0.09175927,0.08905281,0.1468159,0.1308631,0.09325857,0.2151246,0.1613513,0.11658589999999999,0.2683442,0.2271409,0.1727899,0.31435820000000003,0.356792,0.21779179999999998,0.1575356,0.07208646,0.09517233
51,153,0.000984655,0.0023961110000000002,0.002303571,0.002461842,0.005469816,0.006130043000000001,0.12628019999999998,0.1338876,0.1445306,0.1368699,0.03372974,0.1019117,0.1162546,0.1020321,0.0855012,0.1416787,0.13278589999999998,0.09384663,0.2156231,0.1693055,0.1211411,0.2656677,0.2361563,0.18118499999999998,0.3091692,0.3535335,0.2132844,0.1558662,0.07171343,0.09071374
52,156,0.0010214739999999999,0.0025977360000000002,0.00264171,0.0026542209999999996,0.005812135,0.0066221380000000005,0.128665,0.1375892,0.1496877,0.13324460000000002,0.03290484,0.10733989999999999,0.11201660000000002,0.0983268,0.08109889999999999,0.1465115,0.1384505,0.09218428,0.2162643,0.1687916,0.1283825,0.2709492,0.22521300000000002,0.17467539999999998,0.3147419,0.3593086,0.2159573,0.15907190000000002,0.07713071,0.10343010000000001
53,159,0.001138981,0.002640509,0.0026299170000000003,0.002393989,0.0057848759999999996,0.006345283,0.1270826,0.1424598,0.15525329999999998,0.1325895,0.03238511,0.10511880000000001,0.11165250000000002,0.1034856,0.08719260000000001,0.14216310000000001,0.1456836,0.09901753,0.2147837,0.1757644,0.1305857,0.2726382,0.23601599999999998,0.17400970000000002,0.31458020000000003,0.36158409999999996,0.2160875,0.1575977,0.07219803,0.1031464
